Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Op-5-ShowElement-27,1,65799,65799,65799,0.00,0.000%,.01520,0.00,0.00,246.0
Op-6-ChangeTextureColor-2,1,10184,10184,10184,0.00,0.000%,.09819,0.02,0.03,246.0
Op-7-ChangeTextureMaterial-22,1,9949,9949,9949,0.00,0.000%,.10051,0.02,0.03,246.0
Op-2-GetAnimations-45,1,414687,414687,414687,0.00,0.000%,.00241,0.00,0.00,250.0
Op-6-ChangeTextureColor-1,1,10878,10878,10878,0.00,0.000%,.09193,0.02,0.03,246.0
Op-8-GenerateAvatar-28,1,44606,44606,44606,0.00,0.000%,.02242,0.01,0.01,246.0
Workflow-User-28,1,416634,416634,416634,0.00,0.000%,.00240,0.01,0.01,3044.0
Op-6-ChangeTextureColor-27,1,11759,11759,11759,0.00,0.000%,.08504,0.02,0.03,246.0
Op-6-ChangeTextureColor-48,1,58543,58543,58543,0.00,0.000%,.01708,0.00,0.01,246.0
Op-4-HideElement-36,1,220451,220451,220451,0.00,0.000%,.00454,0.00,0.00,246.0
Op-4-HideElement-40,1,121270,121270,121270,0.00,0.000%,.00825,0.00,0.00,246.0
Op-3-GetItems-45,1,10094,10094,10094,0.00,0.000%,.09907,0.12,0.01,1253.0
Op-7-ChangeTextureMaterial-12,1,125341,125341,125341,0.00,0.000%,.00798,0.00,0.00,246.0
Op-7-ChangeTextureMaterial-38,1,185111,185111,185111,0.00,0.000%,.00540,0.00,0.00,246.0
Op-5-ShowElement-40,1,7470,7470,7470,0.00,0.000%,.13387,0.03,0.04,246.0
Op-8-GenerateAvatar-12,1,6774,6774,6774,0.00,0.000%,.14762,0.04,0.05,246.0
Workflow-User-12,1,435253,435253,435253,0.00,0.000%,.00230,0.01,0.00,3044.0
Op-2-GetAnimations-7,1,435806,435806,435806,0.00,0.000%,.00229,0.00,0.00,250.0
Op-6-ChangeTextureColor-16,1,89008,89008,89008,0.00,0.000%,.01123,0.00,0.00,246.0
Op-3-GetItems-7,1,8206,8206,8206,0.00,0.000%,.12186,0.15,0.02,1253.0
Op-4-HideElement-9,1,209574,209574,209574,0.00,0.000%,.00477,0.00,0.00,246.0
Op-7-ChangeTextureMaterial-37,1,101273,101273,101273,0.00,0.000%,.00987,0.00,0.00,246.0
Op-8-GenerateAvatar-11,1,115287,115287,115287,0.00,0.000%,.00867,0.00,0.00,246.0
Workflow-User-11,1,446783,446783,446783,0.00,0.000%,.00224,0.01,0.00,3044.0
Op-7-ChangeTextureMaterial-16,1,7393,7393,7393,0.00,0.000%,.13526,0.03,0.05,246.0
Op-5-ShowElement-9,1,8781,8781,8781,0.00,0.000%,.11388,0.03,0.04,246.0
Op-5-ShowElement-41,1,156149,156149,156149,0.00,0.000%,.00640,0.00,0.00,246.0
Op-4-HideElement-7,1,10821,10821,10821,0.00,0.000%,.09241,0.02,0.03,246.0
Op-4-HideElement-20,1,191230,191230,191230,0.00,0.000%,.00523,0.00,0.00,246.0
Op-6-ChangeTextureColor-41,1,7962,7962,7962,0.00,0.000%,.12560,0.03,0.04,246.0
Op-6-ChangeTextureColor-9,1,9757,9757,9757,0.00,0.000%,.10249,0.02,0.03,246.0
Op-5-ShowElement-4,1,157529,157529,157529,0.00,0.000%,.00635,0.00,0.00,246.0
Op-8-GenerateAvatar-14,1,85819,85819,85819,0.00,0.000%,.01165,0.00,0.00,246.0
Workflow-User-14,1,466115,466115,466115,0.00,0.000%,.00215,0.01,0.00,3044.0
Op-6-ChangeTextureColor-15,1,177227,177227,177227,0.00,0.000%,.00564,0.00,0.00,246.0
Op-5-ShowElement-20,1,13060,13060,13060,0.00,0.000%,.07657,0.02,0.02,246.0
Op-7-ChangeTextureMaterial-41,1,10021,10021,10021,0.00,0.000%,.09979,0.02,0.03,246.0
Op-7-ChangeTextureMaterial-9,1,8851,8851,8851,0.00,0.000%,.11298,0.03,0.04,246.0
Op-7-ChangeTextureMaterial-1,1,57656,57656,57656,0.00,0.000%,.01734,0.00,0.01,246.0
Op-4-HideElement-34,1,292749,292749,292749,0.00,0.000%,.00342,0.00,0.00,246.0
Op-8-GenerateAvatar-16,1,27078,27078,27078,0.00,0.000%,.03693,0.01,0.01,246.0
Workflow-User-16,1,475111,475111,475111,0.00,0.000%,.00210,0.01,0.00,3044.0
Op-6-ChangeTextureColor-40,1,43986,43986,43986,0.00,0.000%,.02273,0.01,0.01,246.0
Op-5-ShowElement-32,1,82080,82080,82080,0.00,0.000%,.01218,0.00,0.00,246.0
Op-7-ChangeTextureMaterial-40,1,6886,6886,6886,0.00,0.000%,.14522,0.03,0.05,246.0
Op-7-ChangeTextureMaterial-27,1,63916,63916,63916,0.00,0.000%,.01565,0.00,0.01,246.0
Op-8-GenerateAvatar-42,1,173278,173278,173278,0.00,0.000%,.00577,0.00,0.00,246.0
Workflow-User-42,1,484322,484322,484322,0.00,0.000%,.00206,0.01,0.00,3044.0
Op-7-ChangeTextureMaterial-10,1,136678,136678,136678,0.00,0.000%,.00732,0.00,0.00,246.0
Op-8-GenerateAvatar-27,1,7787,7787,7787,0.00,0.000%,.12842,0.03,0.04,246.0
Workflow-User-27,1,491930,491930,491930,0.00,0.000%,.00203,0.01,0.00,3044.0
Op-8-GenerateAvatar-40,1,9059,9059,9059,0.00,0.000%,.11039,0.03,0.03,246.0
Workflow-User-40,1,492297,492297,492297,0.00,0.000%,.00203,0.01,0.00,3044.0
Op-3-GetItems-29,1,113008,113008,113008,0.00,0.000%,.00885,0.01,0.00,1253.0
Op-6-ChangeTextureColor-32,1,11768,11768,11768,0.00,0.000%,.08498,0.02,0.03,246.0
Op-8-GenerateAvatar-10,1,9054,9054,9054,0.00,0.000%,.11045,0.03,0.03,246.0
Workflow-User-10,1,498591,498591,498591,0.00,0.000%,.00201,0.01,0.00,3044.0
Op-7-ChangeTextureMaterial-6,1,287685,287685,287685,0.00,0.000%,.00348,0.00,0.00,246.0
Op-4-HideElement-29,1,8664,8664,8664,0.00,0.000%,.11542,0.03,0.04,246.0
Op-6-ChangeTextureColor-4,1,40052,40052,40052,0.00,0.000%,.02497,0.01,0.01,246.0
Op-8-GenerateAvatar-24,1,102771,102771,102771,0.00,0.000%,.00973,0.00,0.00,246.0
Workflow-User-24,1,505649,505649,505649,0.00,0.000%,.00198,0.01,0.00,3044.0
Op-8-GenerateAvatar-9,1,35045,35045,35045,0.00,0.000%,.02853,0.01,0.01,246.0
Workflow-User-9,1,506508,506508,506508,0.00,0.000%,.00197,0.01,0.00,3044.0
Op-7-ChangeTextureMaterial-32,1,15306,15306,15306,0.00,0.000%,.06533,0.02,0.02,246.0
Op-8-GenerateAvatar-38,1,84417,84417,84417,0.00,0.000%,.01185,0.00,0.00,246.0
Workflow-User-38,1,514860,514860,514860,0.00,0.000%,.00194,0.01,0.00,3044.0
Op-7-ChangeTextureMaterial-4,1,10104,10104,10104,0.00,0.000%,.09897,0.02,0.03,246.0
Op-8-GenerateAvatar-6,1,15102,15102,15102,0.00,0.000%,.06622,0.02,0.02,246.0
Workflow-User-6,1,515988,515988,515988,0.00,0.000%,.00194,0.01,0.00,3044.0
Op-6-ChangeTextureColor-8,1,242303,242303,242303,0.00,0.000%,.00413,0.00,0.00,246.0
Op-5-ShowElement-7,1,61833,61833,61833,0.00,0.000%,.01617,0.00,0.01,246.0
Op-5-ShowElement-34,1,44393,44393,44393,0.00,0.000%,.02253,0.01,0.01,246.0
Op-8-GenerateAvatar-32,1,10888,10888,10888,0.00,0.000%,.09184,0.02,0.03,246.0
Workflow-User-32,1,521125,521125,521125,0.00,0.000%,.00192,0.01,0.00,3044.0
Op-7-ChangeTextureMaterial-8,1,8665,8665,8665,0.00,0.000%,.11541,0.03,0.04,246.0
Op-6-ChangeTextureColor-25,1,184215,184215,184215,0.00,0.000%,.00543,0.00,0.00,246.0
Op-4-HideElement-39,1,344704,344704,344704,0.00,0.000%,.00290,0.00,0.00,246.0
Op-6-ChangeTextureColor-7,1,9826,9826,9826,0.00,0.000%,.10177,0.02,0.03,246.0
Op-6-ChangeTextureColor-13,1,153810,153810,153810,0.00,0.000%,.00650,0.00,0.00,246.0
Op-5-ShowElement-30,1,314819,314819,314819,0.00,0.000%,.00318,0.00,0.00,246.0
Op-7-ChangeTextureMaterial-48,1,115123,115123,115123,0.00,0.000%,.00869,0.00,0.00,246.0
Op-5-ShowElement-39,1,11050,11050,11050,0.00,0.000%,.09050,0.02,0.03,246.0
Op-6-ChangeTextureColor-23,1,147935,147935,147935,0.00,0.000%,.00676,0.00,0.00,246.0
Op-8-GenerateAvatar-41,1,66524,66524,66524,0.00,0.000%,.01503,0.00,0.00,246.0
Workflow-User-41,1,536760,536760,536760,0.00,0.000%,.00186,0.01,0.00,3044.0
Op-6-ChangeTextureColor-30,1,9416,9416,9416,0.00,0.000%,.10620,0.03,0.04,246.0
Op-6-ChangeTextureColor-39,1,8989,8989,8989,0.00,0.000%,.11125,0.03,0.04,246.0
Op-6-ChangeTextureColor-20,1,76214,76214,76214,0.00,0.000%,.01312,0.00,0.00,246.0
Op-4-HideElement-45,1,123311,123311,123311,0.00,0.000%,.00811,0.00,0.00,246.0
Op-7-ChangeTextureMaterial-13,1,20628,20628,20628,0.00,0.000%,.04848,0.01,0.02,246.0
Op-7-ChangeTextureMaterial-23,1,14079,14079,14079,0.00,0.000%,.07103,0.02,0.02,246.0
Op-7-ChangeTextureMaterial-7,1,26144,26144,26144,0.00,0.000%,.03825,0.01,0.01,246.0
Op-7-ChangeTextureMaterial-39,1,10121,10121,10121,0.00,0.000%,.09880,0.02,0.03,246.0
Op-7-ChangeTextureMaterial-20,1,9870,9870,9870,0.00,0.000%,.10132,0.02,0.03,246.0
Op-5-ShowElement-36,1,135074,135074,135074,0.00,0.000%,.00740,0.00,0.00,246.0
Op-7-ChangeTextureMaterial-30,1,19514,19514,19514,0.00,0.000%,.05125,0.01,0.02,246.0
Op-7-ChangeTextureMaterial-25,1,36594,36594,36594,0.00,0.000%,.02733,0.01,0.01,246.0
Op-8-GenerateAvatar-37,1,116974,116974,116974,0.00,0.000%,.00855,0.00,0.00,246.0
Workflow-User-37,1,561609,561609,561609,0.00,0.000%,.00178,0.01,0.00,3044.0
Op-8-GenerateAvatar-39,1,10715,10715,10715,0.00,0.000%,.09333,0.02,0.03,246.0
Workflow-User-39,1,566092,566092,566092,0.00,0.000%,.00177,0.01,0.00,3044.0
Op-8-GenerateAvatar-23,1,15853,15853,15853,0.00,0.000%,.06308,0.02,0.02,246.0
Workflow-User-23,1,566629,566629,566629,0.00,0.000%,.00176,0.01,0.00,3044.0
Op-6-ChangeTextureColor-36,1,11728,11728,11728,0.00,0.000%,.08527,0.02,0.03,246.0
Op-8-GenerateAvatar-22,1,156098,156098,156098,0.00,0.000%,.00641,0.00,0.00,246.0
Workflow-User-22,1,570911,570911,570911,0.00,0.000%,.00175,0.01,0.00,3044.0
Op-8-GenerateAvatar-30,1,9564,9564,9564,0.00,0.000%,.10456,0.03,0.03,246.0
Workflow-User-30,1,570752,570752,570752,0.00,0.000%,.00175,0.01,0.00,3044.0
Op-7-ChangeTextureMaterial-15,1,107467,107467,107467,0.00,0.000%,.00931,0.00,0.00,246.0
Op-5-ShowElement-45,1,26060,26060,26060,0.00,0.000%,.03837,0.01,0.01,246.0
Op-8-GenerateAvatar-48,1,43795,43795,43795,0.00,0.000%,.02283,0.01,0.01,246.0
Workflow-User-48,1,579499,579499,579499,0.00,0.000%,.00173,0.01,0.00,3044.0
Op-8-GenerateAvatar-7,1,27639,27639,27639,0.00,0.000%,.03618,0.01,0.01,246.0
Workflow-User-7,1,580327,580327,580327,0.00,0.000%,.00172,0.01,0.00,3044.0
Op-8-GenerateAvatar-4,1,65078,65078,65078,0.00,0.000%,.01537,0.00,0.00,246.0
Workflow-User-4,1,580732,580732,580732,0.00,0.000%,.00172,0.01,0.00,3044.0
Op-2-GetAnimations-19,1,581284,581284,581284,0.00,0.000%,.00172,0.00,0.00,250.0
Op-8-GenerateAvatar-15,1,9465,9465,9465,0.00,0.000%,.10565,0.03,0.03,246.0
Workflow-User-15,1,583734,583734,583734,0.00,0.000%,.00171,0.01,0.00,3044.0
Op-7-ChangeTextureMaterial-18,1,395098,395098,395098,0.00,0.000%,.00253,0.00,0.00,246.0
Op-6-ChangeTextureColor-45,1,13020,13020,13020,0.00,0.000%,.07680,0.02,0.03,246.0
Op-3-GetItems-19,1,8436,8436,8436,0.00,0.000%,.11854,0.15,0.02,1253.0
Op-5-ShowElement-49,1,523183,523183,523183,0.00,0.000%,.00191,0.00,0.00,246.0
Op-6-ChangeTextureColor-34,1,76468,76468,76468,0.00,0.000%,.01308,0.00,0.00,246.0
Op-7-ChangeTextureMaterial-45,1,10658,10658,10658,0.00,0.000%,.09383,0.02,0.03,246.0
Op-4-HideElement-19,1,8788,8788,8788,0.00,0.000%,.11379,0.03,0.04,246.0
Op-6-ChangeTextureColor-49,1,7260,7260,7260,0.00,0.000%,.13774,0.03,0.05,246.0
Op-6-ChangeTextureColor-43,1,367216,367216,367216,0.00,0.000%,.00272,0.00,0.00,246.0
Op-7-ChangeTextureMaterial-36,1,33354,33354,33354,0.00,0.000%,.02998,0.01,0.01,246.0
Op-7-ChangeTextureMaterial-34,1,10025,10025,10025,0.00,0.000%,.09975,0.02,0.03,246.0
Op-7-ChangeTextureMaterial-49,1,7844,7844,7844,0.00,0.000%,.12749,0.03,0.04,246.0
Op-7-ChangeTextureMaterial-43,1,8599,8599,8599,0.00,0.000%,.11629,0.03,0.04,246.0
Op-8-GenerateAvatar-8,1,87525,87525,87525,0.00,0.000%,.01143,0.00,0.00,246.0
Workflow-User-8,1,612504,612504,612504,0.00,0.000%,.00163,0.00,0.00,3044.0
Op-8-GenerateAvatar-36,1,10033,10033,10033,0.00,0.000%,.09967,0.02,0.03,246.0
Workflow-User-36,1,613922,613922,613922,0.00,0.000%,.00163,0.00,0.00,3044.0
Op-8-GenerateAvatar-34,1,8604,8604,8604,0.00,0.000%,.11623,0.03,0.04,246.0
Workflow-User-34,1,614185,614185,614185,0.00,0.000%,.00163,0.00,0.00,3044.0
Op-8-GenerateAvatar-49,1,7910,7910,7910,0.00,0.000%,.12642,0.03,0.04,246.0
Workflow-User-49,1,616362,616362,616362,0.00,0.000%,.00162,0.00,0.00,3044.0
Op-8-GenerateAvatar-25,1,58061,58061,58061,0.00,0.000%,.01722,0.00,0.01,246.0
Workflow-User-25,1,619734,619734,619734,0.00,0.000%,.00161,0.00,0.00,3044.0
Op-8-GenerateAvatar-1,1,147263,147263,147263,0.00,0.000%,.00679,0.00,0.00,246.0
Workflow-User-1,1,621886,621886,621886,0.00,0.000%,.00161,0.00,0.00,3044.0
Op-8-GenerateAvatar-20,1,69602,69602,69602,0.00,0.000%,.01437,0.00,0.00,246.0
Workflow-User-20,1,625994,625994,625994,0.00,0.000%,.00160,0.00,0.00,3044.0
Op-7-ChangeTextureMaterial-2,1,215994,215994,215994,0.00,0.000%,.00463,0.00,0.00,246.0
Op-8-GenerateAvatar-43,1,21853,21853,21853,0.00,0.000%,.04576,0.01,0.01,246.0
Workflow-User-43,1,631905,631905,631905,0.00,0.000%,.00158,0.00,0.00,3044.0
Op-8-GenerateAvatar-2,1,6475,6475,6475,0.00,0.000%,.15444,0.04,0.05,246.0
Workflow-User-2,1,634450,634450,634450,0.00,0.000%,.00158,0.00,0.00,3044.0
Op-5-ShowElement-29,1,135262,135262,135262,0.00,0.000%,.00739,0.00,0.00,246.0
Op-5-ShowElement-19,1,40526,40526,40526,0.00,0.000%,.02468,0.01,0.01,246.0
Op-6-ChangeTextureColor-19,1,5665,5665,5665,0.00,0.000%,.17652,0.04,0.06,246.0
Op-6-ChangeTextureColor-29,1,6895,6895,6895,0.00,0.000%,.14503,0.03,0.05,246.0
Op-8-GenerateAvatar-18,1,59333,59333,59333,0.00,0.000%,.01685,0.00,0.01,246.0
Workflow-User-18,1,646528,646528,646528,0.00,0.000%,.00155,0.00,0.00,3044.0
Op-8-GenerateAvatar-13,1,98374,98374,98374,0.00,0.000%,.01017,0.00,0.00,246.0
Workflow-User-13,1,647842,647842,647842,0.00,0.000%,.00154,0.00,0.00,3044.0
Op-7-ChangeTextureMaterial-29,1,5268,5268,5268,0.00,0.000%,.18983,0.05,0.07,246.0
Op-8-GenerateAvatar-45,1,54800,54800,54800,0.00,0.000%,.01825,0.00,0.01,246.0
Workflow-User-45,1,652693,652693,652693,0.00,0.000%,.00153,0.00,0.00,3044.0
Op-7-ChangeTextureMaterial-19,1,8572,8572,8572,0.00,0.000%,.11666,0.03,0.04,246.0
Op-8-GenerateAvatar-29,1,8266,8266,8266,0.00,0.000%,.12098,0.03,0.04,246.0
Workflow-User-29,1,658712,658712,658712,0.00,0.000%,.00152,0.00,0.00,3044.0
Op-8-GenerateAvatar-19,1,7357,7357,7357,0.00,0.000%,.13592,0.03,0.04,246.0
Workflow-User-19,1,660707,660707,660707,0.00,0.000%,.00151,0.00,0.00,3044.0
TOTAL,450,113147,6,660707,165044.52,0.000%,.68071,0.45,0.32,676.4
