Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Op-5-ShowElement-82,1,17684,17684,17684,0.00,0.000%,.05655,0.02,0.02,292.0
Op-4-HideElement-79,1,17447,17447,17447,0.00,0.000%,.05732,0.02,0.02,292.0
Op-6-ChangeTextureColor-82,1,19349,19349,19349,0.00,0.000%,.05168,0.01,0.02,292.0
Op-5-ShowElement-79,1,19516,19516,19516,0.00,0.000%,.05124,0.01,0.02,292.0
Op-7-ChangeTextureMaterial-164,1,461229,461229,461229,0.00,0.000%,.00217,0.00,0.00,292.0
Op-6-ChangeTextureColor-79,1,12918,12918,12918,0.00,0.000%,.07741,0.02,0.03,292.0
Op-8-GenerateAvatar-164,1,20320,20320,20320,0.00,0.000%,.04921,0.01,0.02,292.0
Workflow-User-164,1,836259,836259,836259,0.00,0.000%,.00120,0.00,0.00,3366.0
Op-2-GetAnimations-131,1,838705,838705,838705,0.00,0.000%,.00119,0.00,0.00,296.0
Op-2-GetAnimations-69,1,859560,859560,859560,0.00,0.000%,.00116,0.00,0.00,296.0
Op-2-GetAnimations-41,1,861824,861824,861824,0.00,0.000%,.00116,0.00,0.00,296.0
Op-3-GetItems-69,1,20810,20810,20810,0.00,0.000%,.04805,0.06,0.01,1298.0
Op-2-GetAnimations-161,1,881277,881277,881277,0.00,0.000%,.00113,0.00,0.00,296.0
Op-4-HideElement-69,1,25026,25026,25026,0.00,0.000%,.03996,0.01,0.02,292.0
Op-2-GetAnimations-157,1,908295,908295,908295,0.00,0.000%,.00110,0.00,0.00,296.0
Op-2-GetAnimations-89,1,909785,909785,909785,0.00,0.000%,.00110,0.00,0.00,296.0
Op-5-ShowElement-69,1,18781,18781,18781,0.00,0.000%,.05325,0.02,0.02,292.0
Op-3-GetItems-89,1,17195,17195,17195,0.00,0.000%,.05816,0.07,0.01,1298.0
Op-6-ChangeTextureColor-69,1,20692,20692,20692,0.00,0.000%,.04833,0.01,0.02,292.0
Op-2-GetAnimations-24,1,948784,948784,948784,0.00,0.000%,.00105,0.00,0.00,296.0
Op-2-GetAnimations-99,1,961934,961934,961934,0.00,0.000%,.00104,0.00,0.00,296.0
Op-3-GetItems-24,1,17302,17302,17302,0.00,0.000%,.05780,0.07,0.01,1298.0
Op-2-GetAnimations-80,1,979576,979576,979576,0.00,0.000%,.00102,0.00,0.00,296.0
Op-4-HideElement-24,1,16581,16581,16581,0.00,0.000%,.06031,0.02,0.02,292.0
Op-3-GetItems-80,1,19255,19255,19255,0.00,0.000%,.05193,0.07,0.01,1298.0
Op-5-ShowElement-24,1,19938,19938,19938,0.00,0.000%,.05016,0.01,0.02,292.0
Op-4-HideElement-59,1,356147,356147,356147,0.00,0.000%,.00281,0.00,0.00,292.0
Op-2-GetAnimations-62,1,1020337,1020337,1020337,0.00,0.000%,.00098,0.00,0.00,296.0
Op-5-ShowElement-59,1,20457,20457,20457,0.00,0.000%,.04888,0.01,0.02,292.0
Op-2-GetAnimations-123,1,1042426,1042426,1042426,0.00,0.000%,.00096,0.00,0.00,296.0
Op-2-GetAnimations-136,1,1056605,1056605,1056605,0.00,0.000%,.00095,0.00,0.00,296.0
Op-2-GetAnimations-28,1,1064541,1064541,1064541,0.00,0.000%,.00094,0.00,0.00,296.0
Op-3-GetItems-136,1,19366,19366,19366,0.00,0.000%,.05164,0.07,0.01,1298.0
Op-3-GetItems-28,1,19346,19346,19346,0.00,0.000%,.05169,0.07,0.01,1298.0
Op-4-HideElement-136,1,18116,18116,18116,0.00,0.000%,.05520,0.02,0.02,292.0
Op-2-GetAnimations-146,1,1100043,1100043,1100043,0.00,0.000%,.00091,0.00,0.00,296.0
Op-5-ShowElement-136,1,14260,14260,14260,0.00,0.000%,.07013,0.02,0.03,292.0
Op-3-GetItems-146,1,13743,13743,13743,0.00,0.000%,.07276,0.09,0.01,1298.0
Op-2-GetAnimations-14,1,1130238,1130238,1130238,0.00,0.000%,.00088,0.00,0.00,296.0
Op-4-HideElement-146,1,23324,23324,23324,0.00,0.000%,.04287,0.01,0.02,292.0
Op-2-GetAnimations-129,1,1148972,1148972,1148972,0.00,0.000%,.00087,0.00,0.00,296.0
Op-5-ShowElement-146,1,17037,17037,17037,0.00,0.000%,.05870,0.02,0.02,292.0
Op-3-GetItems-129,1,22256,22256,22256,0.00,0.000%,.04493,0.06,0.01,1298.0
Op-6-ChangeTextureColor-136,1,69970,69970,69970,0.00,0.000%,.01429,0.00,0.01,292.0
Op-4-HideElement-129,1,21928,21928,21928,0.00,0.000%,.04560,0.01,0.02,292.0
Op-4-HideElement-89,1,275706,275706,275706,0.00,0.000%,.00363,0.00,0.00,292.0
Op-2-GetAnimations-92,1,1220710,1220710,1220710,0.00,0.000%,.00082,0.00,0.00,296.0
Op-5-ShowElement-129,1,28624,28624,28624,0.00,0.000%,.03494,0.01,0.01,292.0
Op-5-ShowElement-89,1,23016,23016,23016,0.00,0.000%,.04345,0.01,0.02,292.0
Op-2-GetAnimations-70,1,1244255,1244255,1244255,0.00,0.000%,.00080,0.00,0.00,296.0
Op-2-GetAnimations-116,1,1250338,1250338,1250338,0.00,0.000%,.00080,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-79,1,434140,434140,434140,0.00,0.000%,.00230,0.00,0.00,292.0
Op-2-GetAnimations-133,1,1271658,1271658,1271658,0.00,0.000%,.00079,0.00,0.00,296.0
Op-2-GetAnimations-178,1,1272630,1272630,1272630,0.00,0.000%,.00079,0.00,0.00,296.0
Op-3-GetItems-133,1,14283,14283,14283,0.00,0.000%,.07001,0.09,0.01,1298.0
Op-3-GetItems-178,1,14419,14419,14419,0.00,0.000%,.06935,0.09,0.01,1298.0
Op-4-HideElement-133,1,17619,17619,17619,0.00,0.000%,.05676,0.02,0.02,292.0
Op-2-GetAnimations-20,1,1306778,1306778,1306778,0.00,0.000%,.00077,0.00,0.00,296.0
Op-5-ShowElement-133,1,17096,17096,17096,0.00,0.000%,.05849,0.02,0.02,292.0
Op-3-GetItems-73,1,796371,796371,796371,0.00,0.000%,.00126,0.00,0.00,1298.0
Op-6-ChangeTextureColor-133,1,21330,21330,21330,0.00,0.000%,.04688,0.01,0.02,292.0
Op-4-HideElement-73,1,19656,19656,19656,0.00,0.000%,.05088,0.01,0.02,292.0
Op-7-ChangeTextureMaterial-133,1,21127,21127,21127,0.00,0.000%,.04733,0.01,0.02,292.0
Op-5-ShowElement-73,1,22186,22186,22186,0.00,0.000%,.04507,0.01,0.02,292.0
Op-2-GetAnimations-56,1,1385816,1385816,1385816,0.00,0.000%,.00072,0.00,0.00,296.0
Op-3-GetItems-62,1,367480,367480,367480,0.00,0.000%,.00272,0.00,0.00,1298.0
Op-3-GetItems-197,1,815210,815210,815210,0.00,0.000%,.00123,0.00,0.00,1298.0
Op-4-HideElement-62,1,12460,12460,12460,0.00,0.000%,.08026,0.02,0.03,292.0
Op-4-HideElement-197,1,22611,22611,22611,0.00,0.000%,.04423,0.01,0.02,292.0
Op-5-ShowElement-62,1,22049,22049,22049,0.00,0.000%,.04535,0.01,0.02,292.0
Op-3-GetItems-14,1,292835,292835,292835,0.00,0.000%,.00341,0.00,0.00,1298.0
Op-5-ShowElement-197,1,17928,17928,17928,0.00,0.000%,.05578,0.02,0.02,292.0
Op-4-HideElement-14,1,19189,19189,19189,0.00,0.000%,.05211,0.01,0.02,292.0
Op-6-ChangeTextureColor-197,1,18400,18400,18400,0.00,0.000%,.05435,0.02,0.02,292.0
Op-5-ShowElement-14,1,16835,16835,16835,0.00,0.000%,.05940,0.02,0.02,292.0
Op-7-ChangeTextureMaterial-197,1,17273,17273,17273,0.00,0.000%,.05789,0.02,0.02,292.0
Op-6-ChangeTextureColor-14,1,18366,18366,18366,0.00,0.000%,.05445,0.02,0.02,292.0
Op-8-GenerateAvatar-197,1,14707,14707,14707,0.00,0.000%,.06799,0.02,0.02,292.0
Workflow-User-197,1,1490113,1490113,1490113,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-2-GetAnimations-12,1,1494772,1494772,1494772,0.00,0.000%,.00067,0.00,0.00,296.0
Op-2-GetAnimations-38,1,1511640,1511640,1511640,0.00,0.000%,.00066,0.00,0.00,296.0
Op-3-GetItems-12,1,20058,20058,20058,0.00,0.000%,.04986,0.06,0.01,1298.0
Op-2-GetAnimations-159,1,1525283,1525283,1525283,0.00,0.000%,.00066,0.00,0.00,296.0
Op-4-HideElement-12,1,14400,14400,14400,0.00,0.000%,.06944,0.02,0.03,292.0
Op-3-GetItems-159,1,15698,15698,15698,0.00,0.000%,.06370,0.08,0.01,1298.0
Op-5-ShowElement-12,1,17435,17435,17435,0.00,0.000%,.05736,0.02,0.02,292.0
Op-4-HideElement-159,1,21292,21292,21292,0.00,0.000%,.04697,0.01,0.02,292.0
Op-2-GetAnimations-140,1,1566106,1566106,1566106,0.00,0.000%,.00064,0.00,0.00,296.0
Op-5-ShowElement-159,1,15939,15939,15939,0.00,0.000%,.06274,0.02,0.02,292.0
Op-2-GetAnimations-130,1,1583648,1583648,1583648,0.00,0.000%,.00063,0.00,0.00,296.0
Op-6-ChangeTextureColor-159,1,18099,18099,18099,0.00,0.000%,.05525,0.02,0.02,292.0
Op-2-GetAnimations-137,1,1601977,1601977,1601977,0.00,0.000%,.00062,0.00,0.00,296.0
Op-2-GetAnimations-75,1,1617992,1617992,1617992,0.00,0.000%,.00062,0.00,0.00,296.0
Op-3-GetItems-137,1,21246,21246,21246,0.00,0.000%,.04707,0.06,0.01,1298.0
Op-2-GetAnimations-169,1,1632474,1632474,1632474,0.00,0.000%,.00061,0.00,0.00,296.0
Op-4-HideElement-137,1,13563,13563,13563,0.00,0.000%,.07373,0.02,0.03,292.0
Op-2-GetAnimations-36,1,1651647,1651647,1651647,0.00,0.000%,.00061,0.00,0.00,296.0
Op-5-ShowElement-137,1,18310,18310,18310,0.00,0.000%,.05461,0.02,0.02,292.0
Op-2-GetAnimations-15,1,1667994,1667994,1667994,0.00,0.000%,.00060,0.00,0.00,296.0
Op-2-GetAnimations-64,1,1674150,1674150,1674150,0.00,0.000%,.00060,0.00,0.00,296.0
Op-3-GetItems-15,1,17179,17179,17179,0.00,0.000%,.05821,0.07,0.01,1298.0
Op-2-GetAnimations-186,1,1686563,1686563,1686563,0.00,0.000%,.00059,0.00,0.00,296.0
Op-2-GetAnimations-50,1,1700388,1700388,1700388,0.00,0.000%,.00059,0.00,0.00,296.0
Op-3-GetItems-186,1,16653,16653,16653,0.00,0.000%,.06005,0.08,0.01,1298.0
Op-3-GetItems-50,1,15609,15609,15609,0.00,0.000%,.06407,0.08,0.01,1298.0
Op-4-HideElement-186,1,17281,17281,17281,0.00,0.000%,.05787,0.02,0.02,292.0
Op-2-GetAnimations-101,1,1751413,1751413,1751413,0.00,0.000%,.00057,0.00,0.00,296.0
Op-5-ShowElement-186,1,40162,40162,40162,0.00,0.000%,.02490,0.01,0.01,292.0
Op-6-ChangeTextureColor-12,1,217959,217959,217959,0.00,0.000%,.00459,0.00,0.00,292.0
Op-2-GetAnimations-122,1,1763390,1763390,1763390,0.00,0.000%,.00057,0.00,0.00,296.0
Op-2-GetAnimations-5,1,1765858,1765858,1765858,0.00,0.000%,.00057,0.00,0.00,296.0
Op-2-GetAnimations-111,1,1798059,1798059,1798059,0.00,0.000%,.00056,0.00,0.00,296.0
Op-2-GetAnimations-34,1,1798990,1798990,1798990,0.00,0.000%,.00056,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-21,1,1519937,1519937,1519937,0.00,0.000%,.00066,0.00,0.00,292.0
Op-4-HideElement-7,1,1087879,1087879,1087879,0.00,0.000%,.00092,0.00,0.00,292.0
Op-2-GetAnimations-40,1,1825900,1825900,1825900,0.00,0.000%,.00055,0.00,0.00,296.0
Op-3-GetItems-34,1,29322,29322,29322,0.00,0.000%,.03410,0.04,0.01,1298.0
Op-5-ShowElement-7,1,30947,30947,30947,0.00,0.000%,.03231,0.01,0.01,292.0
Op-3-GetItems-131,1,1006660,1006660,1006660,0.00,0.000%,.00099,0.00,0.00,1298.0
Op-6-ChangeTextureColor-7,1,16862,16862,16862,0.00,0.000%,.05930,0.02,0.02,292.0
Op-2-GetAnimations-3,1,1864166,1864166,1864166,0.00,0.000%,.00054,0.00,0.00,296.0
Op-2-GetAnimations-17,1,1865578,1865578,1865578,0.00,0.000%,.00054,0.00,0.00,296.0
Op-3-GetItems-3,1,16995,16995,16995,0.00,0.000%,.05884,0.07,0.01,1298.0
Op-2-GetAnimations-163,1,1881583,1881583,1881583,0.00,0.000%,.00053,0.00,0.00,296.0
Op-2-GetAnimations-18,1,1896523,1896523,1896523,0.00,0.000%,.00053,0.00,0.00,296.0
Op-3-GetItems-163,1,15050,15050,15050,0.00,0.000%,.06645,0.08,0.01,1298.0
Op-3-GetItems-18,1,15881,15881,15881,0.00,0.000%,.06297,0.08,0.01,1298.0
Op-3-GetItems-157,1,1003998,1003998,1003998,0.00,0.000%,.00100,0.00,0.00,1298.0
Op-2-GetAnimations-22,1,1930204,1930204,1930204,0.00,0.000%,.00052,0.00,0.00,296.0
Op-4-HideElement-157,1,17958,17958,17958,0.00,0.000%,.05569,0.02,0.02,292.0
Op-2-GetAnimations-96,1,1946256,1946256,1946256,0.00,0.000%,.00051,0.00,0.00,296.0
Op-5-ShowElement-157,1,15753,15753,15753,0.00,0.000%,.06348,0.02,0.02,292.0
Op-3-GetItems-96,1,9048,9048,9048,0.00,0.000%,.11052,0.14,0.02,1298.0
Op-2-GetAnimations-155,1,1956726,1956726,1956726,0.00,0.000%,.00051,0.00,0.00,296.0
Op-4-HideElement-96,1,14418,14418,14418,0.00,0.000%,.06936,0.02,0.03,292.0
Op-2-GetAnimations-168,1,1970486,1970486,1970486,0.00,0.000%,.00051,0.00,0.00,296.0
Op-5-ShowElement-96,1,13413,13413,13413,0.00,0.000%,.07455,0.02,0.03,292.0
Op-2-GetAnimations-173,1,1985509,1985509,1985509,0.00,0.000%,.00050,0.00,0.00,296.0
Op-6-ChangeTextureColor-96,1,15813,15813,15813,0.00,0.000%,.06324,0.02,0.02,292.0
Op-2-GetAnimations-31,1,2003373,2003373,2003373,0.00,0.000%,.00050,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-96,1,19944,19944,19944,0.00,0.000%,.05014,0.01,0.02,292.0
Op-2-GetAnimations-9,1,2025062,2025062,2025062,0.00,0.000%,.00049,0.00,0.00,296.0
Op-3-GetItems-122,1,277097,277097,277097,0.00,0.000%,.00361,0.00,0.00,1298.0
Op-4-HideElement-37,1,1917856,1917856,1917856,0.00,0.000%,.00052,0.00,0.00,292.0
Op-5-ShowElement-37,1,18396,18396,18396,0.00,0.000%,.05436,0.02,0.02,292.0
Op-4-HideElement-122,1,19564,19564,19564,0.00,0.000%,.05111,0.01,0.02,292.0
Op-5-ShowElement-122,1,14023,14023,14023,0.00,0.000%,.07131,0.02,0.03,292.0
Op-2-GetAnimations-177,1,2074716,2074716,2074716,0.00,0.000%,.00048,0.00,0.00,296.0
Op-2-GetAnimations-152,1,2090838,2090838,2090838,0.00,0.000%,.00048,0.00,0.00,296.0
Op-3-GetItems-177,1,16760,16760,16760,0.00,0.000%,.05967,0.08,0.01,1298.0
Op-2-GetAnimations-114,1,2119954,2119954,2119954,0.00,0.000%,.00047,0.00,0.00,296.0
Op-2-GetAnimations-191,1,2117652,2117652,2117652,0.00,0.000%,.00047,0.00,0.00,296.0
Op-2-GetAnimations-63,1,2121239,2121239,2121239,0.00,0.000%,.00047,0.00,0.00,296.0
Op-3-GetItems-191,1,18570,18570,18570,0.00,0.000%,.05385,0.07,0.01,1298.0
Op-3-GetItems-63,1,18948,18948,18948,0.00,0.000%,.05278,0.07,0.01,1298.0
Op-2-GetAnimations-39,1,2175094,2175094,2175094,0.00,0.000%,.00046,0.00,0.00,296.0
Op-2-GetAnimations-166,1,2174802,2174802,2174802,0.00,0.000%,.00046,0.00,0.00,296.0
Op-2-GetAnimations-103,1,2175781,2175781,2175781,0.00,0.000%,.00046,0.00,0.00,296.0
Op-4-HideElement-87,1,1613874,1613874,1613874,0.00,0.000%,.00062,0.00,0.00,292.0
Op-3-GetItems-103,1,19194,19194,19194,0.00,0.000%,.05210,0.07,0.01,1298.0
Op-5-ShowElement-87,1,20188,20188,20188,0.00,0.000%,.04953,0.01,0.02,292.0
Op-2-GetAnimations-26,1,2220970,2220970,2220970,0.00,0.000%,.00045,0.00,0.00,296.0
Op-2-GetAnimations-151,1,2219540,2219540,2219540,0.00,0.000%,.00045,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-90,1,1786339,1786339,1786339,0.00,0.000%,.00056,0.00,0.00,292.0
Op-3-GetItems-151,1,16329,16329,16329,0.00,0.000%,.06124,0.08,0.01,1298.0
Op-8-GenerateAvatar-90,1,16415,16415,16415,0.00,0.000%,.06092,0.02,0.02,292.0
Workflow-User-90,1,2238865,2238865,2238865,0.00,0.000%,.00045,0.00,0.00,3366.0
Op-4-HideElement-151,1,22906,22906,22906,0.00,0.000%,.04366,0.01,0.02,292.0
Op-8-GenerateAvatar-79,1,1011480,1011480,1011480,0.00,0.000%,.00099,0.00,0.00,292.0
Workflow-User-79,1,2263828,2263828,2263828,0.00,0.000%,.00044,0.00,0.00,3366.0
Op-2-GetAnimations-91,1,2281953,2281953,2281953,0.00,0.000%,.00044,0.00,0.00,296.0
Op-5-ShowElement-151,1,22959,22959,22959,0.00,0.000%,.04356,0.01,0.02,292.0
Op-3-GetItems-111,1,501689,501689,501689,0.00,0.000%,.00199,0.00,0.00,1298.0
Op-2-GetAnimations-98,1,2300742,2300742,2300742,0.00,0.000%,.00043,0.00,0.00,296.0
Op-4-HideElement-111,1,18501,18501,18501,0.00,0.000%,.05405,0.02,0.02,292.0
Op-2-GetAnimations-199,1,2315525,2315525,2315525,0.00,0.000%,.00043,0.00,0.00,296.0
Op-5-ShowElement-111,1,19207,19207,19207,0.00,0.000%,.05206,0.01,0.02,292.0
Op-3-GetItems-91,1,56168,56168,56168,0.00,0.000%,.01780,0.02,0.00,1298.0
Op-4-HideElement-131,1,506623,506623,506623,0.00,0.000%,.00197,0.00,0.00,292.0
Op-4-HideElement-183,1,2161785,2161785,2161785,0.00,0.000%,.00046,0.00,0.00,292.0
Op-5-ShowElement-131,1,22483,22483,22483,0.00,0.000%,.04448,0.01,0.02,292.0
Op-5-ShowElement-183,1,22119,22119,22119,0.00,0.000%,.04521,0.01,0.02,292.0
Op-2-GetAnimations-110,1,2378170,2378170,2378170,0.00,0.000%,.00042,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-7,1,551844,551844,551844,0.00,0.000%,.00181,0.00,0.00,292.0
Op-6-ChangeTextureColor-183,1,21906,21906,21906,0.00,0.000%,.04565,0.01,0.02,292.0
Op-3-GetItems-110,1,20598,20598,20598,0.00,0.000%,.04855,0.06,0.01,1298.0
Op-2-GetAnimations-8,1,2415755,2415755,2415755,0.00,0.000%,.00041,0.00,0.00,296.0
Op-3-GetItems-9,1,391625,391625,391625,0.00,0.000%,.00255,0.00,0.00,1298.0
Op-8-GenerateAvatar-1,1,2249560,2249560,2249560,0.00,0.000%,.00044,0.00,0.00,292.0
Workflow-User-1,1,2428449,2428449,2428449,0.00,0.000%,.00041,0.00,0.00,3366.0
Op-2-GetAnimations-162,1,2426650,2426650,2426650,0.00,0.000%,.00041,0.00,0.00,296.0
Op-8-GenerateAvatar-21,1,644643,644643,644643,0.00,0.000%,.00155,0.00,0.00,292.0
Workflow-User-21,1,2443805,2443805,2443805,0.00,0.000%,.00041,0.00,0.00,3366.0
Op-2-GetAnimations-139,1,2442827,2442827,2442827,0.00,0.000%,.00041,0.00,0.00,296.0
Op-2-GetAnimations-150,1,2463453,2463453,2463453,0.00,0.000%,.00041,0.00,0.00,296.0
Op-3-GetItems-5,1,699365,699365,699365,0.00,0.000%,.00143,0.00,0.00,1298.0
Op-3-GetItems-139,1,20906,20906,20906,0.00,0.000%,.04783,0.06,0.01,1298.0
Op-4-HideElement-5,1,20231,20231,20231,0.00,0.000%,.04943,0.01,0.02,292.0
Op-4-HideElement-139,1,20711,20711,20711,0.00,0.000%,.04828,0.01,0.02,292.0
Op-5-ShowElement-139,1,18404,18404,18404,0.00,0.000%,.05434,0.02,0.02,292.0
Op-5-ShowElement-5,1,20285,20285,20285,0.00,0.000%,.04930,0.01,0.02,292.0
Op-2-GetAnimations-141,1,2519915,2519915,2519915,0.00,0.000%,.00040,0.00,0.00,296.0
Op-2-GetAnimations-97,1,2520967,2520967,2520967,0.00,0.000%,.00040,0.00,0.00,296.0
Op-3-GetItems-97,1,13369,13369,13369,0.00,0.000%,.07480,0.09,0.01,1298.0
Op-3-GetItems-8,1,120294,120294,120294,0.00,0.000%,.00831,0.01,0.00,1298.0
Op-2-GetAnimations-47,1,2550694,2550694,2550694,0.00,0.000%,.00039,0.00,0.00,296.0
Op-2-GetAnimations-172,1,2551133,2551133,2551133,0.00,0.000%,.00039,0.00,0.00,296.0
Op-2-GetAnimations-109,1,2570973,2570973,2570973,0.00,0.000%,.00039,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-82,1,1770645,1770645,1770645,0.00,0.000%,.00056,0.00,0.00,292.0
Op-3-GetItems-109,1,18180,18180,18180,0.00,0.000%,.05501,0.07,0.01,1298.0
Op-2-GetAnimations-132,1,2588803,2588803,2588803,0.00,0.000%,.00039,0.00,0.00,296.0
Op-4-HideElement-109,1,16325,16325,16325,0.00,0.000%,.06126,0.02,0.03,292.0
Op-3-GetItems-132,1,16302,16302,16302,0.00,0.000%,.06134,0.08,0.01,1298.0
Op-4-HideElement-132,1,16386,16386,16386,0.00,0.000%,.06103,0.02,0.03,292.0
Op-5-ShowElement-109,1,17415,17415,17415,0.00,0.000%,.05742,0.02,0.02,292.0
Op-5-ShowElement-132,1,16328,16328,16328,0.00,0.000%,.06124,0.02,0.02,292.0
Op-2-GetAnimations-13,1,2641159,2641159,2641159,0.00,0.000%,.00038,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-142,1,1964510,1964510,1964510,0.00,0.000%,.00051,0.00,0.00,292.0
Op-6-ChangeTextureColor-132,1,22016,22016,22016,0.00,0.000%,.04542,0.01,0.02,292.0
Op-2-GetAnimations-67,1,2698424,2698424,2698424,0.00,0.000%,.00037,0.00,0.00,296.0
Op-2-GetAnimations-74,1,2699814,2699814,2699814,0.00,0.000%,.00037,0.00,0.00,296.0
Op-2-GetAnimations-167,1,2699262,2699262,2699262,0.00,0.000%,.00037,0.00,0.00,296.0
Op-6-ChangeTextureColor-138,1,1950519,1950519,1950519,0.00,0.000%,.00051,0.00,0.00,292.0
Op-2-GetAnimations-107,1,2700750,2700750,2700750,0.00,0.000%,.00037,0.00,0.00,296.0
Op-3-GetItems-123,1,1691737,1691737,1691737,0.00,0.000%,.00059,0.00,0.00,1298.0
Op-3-GetItems-140,1,1168683,1168683,1168683,0.00,0.000%,.00086,0.00,0.00,1298.0
Op-6-ChangeTextureColor-131,1,360642,360642,360642,0.00,0.000%,.00277,0.00,0.00,292.0
Op-6-ChangeTextureColor-139,1,232587,232587,232587,0.00,0.000%,.00430,0.00,0.00,292.0
Op-4-HideElement-23,1,2362779,2362779,2362779,0.00,0.000%,.00042,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-139,1,14628,14628,14628,0.00,0.000%,.06836,0.02,0.03,292.0
Op-5-ShowElement-23,1,21706,21706,21706,0.00,0.000%,.04607,0.01,0.02,292.0
Op-8-GenerateAvatar-139,1,21982,21982,21982,0.00,0.000%,.04549,0.01,0.02,292.0
Workflow-User-139,1,2772934,2772934,2772934,0.00,0.000%,.00036,0.00,0.00,3366.0
Op-3-GetItems-172,1,235425,235425,235425,0.00,0.000%,.00425,0.01,0.00,1298.0
Op-2-GetAnimations-185,1,2787269,2787269,2787269,0.00,0.000%,.00036,0.00,0.00,296.0
Op-4-HideElement-172,1,17417,17417,17417,0.00,0.000%,.05742,0.02,0.02,292.0
Op-3-GetItems-185,1,17461,17461,17461,0.00,0.000%,.05727,0.07,0.01,1298.0
Op-5-ShowElement-172,1,19558,19558,19558,0.00,0.000%,.05113,0.01,0.02,292.0
Op-3-GetItems-64,1,1151556,1151556,1151556,0.00,0.000%,.00087,0.00,0.00,1298.0
Op-6-ChangeTextureColor-172,1,17699,17699,17699,0.00,0.000%,.05650,0.02,0.02,292.0
Op-3-GetItems-107,1,143051,143051,143051,0.00,0.000%,.00699,0.01,0.00,1298.0
Op-2-GetAnimations-95,1,2857392,2857392,2857392,0.00,0.000%,.00035,0.00,0.00,296.0
Op-4-HideElement-107,1,13603,13603,13603,0.00,0.000%,.07351,0.02,0.03,292.0
Op-3-GetItems-95,1,16047,16047,16047,0.00,0.000%,.06232,0.08,0.01,1298.0
Op-5-ShowElement-107,1,16434,16434,16434,0.00,0.000%,.06085,0.02,0.02,292.0
Op-4-HideElement-95,1,14575,14575,14575,0.00,0.000%,.06861,0.02,0.03,292.0
Op-6-ChangeTextureColor-107,1,15509,15509,15509,0.00,0.000%,.06448,0.02,0.02,292.0
Op-5-ShowElement-95,1,19954,19954,19954,0.00,0.000%,.05012,0.01,0.02,292.0
Op-7-ChangeTextureMaterial-107,1,20211,20211,20211,0.00,0.000%,.04948,0.01,0.02,292.0
Op-2-GetAnimations-118,1,2925097,2925097,2925097,0.00,0.000%,.00034,0.00,0.00,296.0
Op-8-GenerateAvatar-107,1,15876,15876,15876,0.00,0.000%,.06299,0.02,0.02,292.0
Workflow-User-107,1,2925992,2925992,2925992,0.00,0.000%,.00034,0.00,0.00,3366.0
Op-3-GetItems-118,1,13882,13882,13882,0.00,0.000%,.07204,0.09,0.01,1298.0
Op-6-ChangeTextureColor-157,1,994517,994517,994517,0.00,0.000%,.00101,0.00,0.00,292.0
Op-2-GetAnimations-94,1,2956160,2956160,2956160,0.00,0.000%,.00034,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-157,1,17152,17152,17152,0.00,0.000%,.05830,0.02,0.02,292.0
Op-3-GetItems-94,1,19915,19915,19915,0.00,0.000%,.05021,0.06,0.01,1298.0
Op-8-GenerateAvatar-157,1,20017,20017,20017,0.00,0.000%,.04996,0.01,0.02,292.0
Workflow-User-157,1,2978733,2978733,2978733,0.00,0.000%,.00034,0.00,0.00,3366.0
Op-3-GetItems-114,1,880858,880858,880858,0.00,0.000%,.00114,0.00,0.00,1298.0
Op-2-GetAnimations-196,1,2999832,2999832,2999832,0.00,0.000%,.00033,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-132,1,342998,342998,342998,0.00,0.000%,.00292,0.00,0.00,292.0
Op-4-HideElement-114,1,17707,17707,17707,0.00,0.000%,.05647,0.02,0.02,292.0
Op-8-GenerateAvatar-132,1,18277,18277,18277,0.00,0.000%,.05471,0.02,0.02,292.0
Workflow-User-132,1,3021957,3021957,3021957,0.00,0.000%,.00033,0.00,0.00,3366.0
Op-5-ShowElement-114,1,18258,18258,18258,0.00,0.000%,.05477,0.02,0.02,292.0
Op-2-GetAnimations-4,1,3039064,3039064,3039064,0.00,0.000%,.00033,0.00,0.00,296.0
Op-2-GetAnimations-174,1,3053733,3053733,3053733,0.00,0.000%,.00033,0.00,0.00,296.0
Op-3-GetItems-4,1,16716,16716,16716,0.00,0.000%,.05982,0.08,0.01,1298.0
Op-4-HideElement-4,1,15258,15258,15258,0.00,0.000%,.06554,0.02,0.03,292.0
Op-3-GetItems-174,1,15425,15425,15425,0.00,0.000%,.06483,0.08,0.01,1298.0
Op-5-ShowElement-4,1,15123,15123,15123,0.00,0.000%,.06612,0.02,0.02,292.0
Op-3-GetItems-98,1,784575,784575,784575,0.00,0.000%,.00127,0.00,0.00,1298.0
