id,study,operation,totalcpuusageOS,totalcpuusagepsutils,cpuusagepsutil,memoryusage,timestamp
11,mono_25,Op-7,"[3.14, 3.14, 3.37]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 97.0]]","[21.7, 21.0, 21.3]",1685199182.4749353
4,mono_25,Op-7,"[3.14, 3.37, 3.37]","[100.0, 100.0, 98.0]","[[100.0, 99.0], [100.0, 94.0], [100.0, 100.0]]","[21.0, 21.3, 21.5]",1685199184.5836265
11,mono_25,Op-8,"[3.37, 3.37, 3.37]","[100.0, 96.5, 100.0]","[[100.0, 100.0], [95.9, 100.0], [100.0, 99.0]]","[21.7, 21.0, 21.1]",1685199185.7346282
4,mono_25,Op-8,"[3.37, 3.26, 3.26]","[96.5, 100.0, 99.5]","[[96.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[21.0, 21.2, 21.6]",1685199187.8554132
11,mono_25,Op-9,"[3.37, 3.26, 3.26]","[98.0, 99.5, 100.0]","[[100.0, 100.0], [100.0, 99.0], [99.0, 100.0]]","[21.6, 20.3, 20.4]",1685199188.7491536
5,mono_25,Op-6,"[3.37, 3.26, 3.26]","[98.0, 99.5, 100.0]","[[100.0, 100.0], [100.0, 99.0], [99.0, 100.0]]","[21.7, 20.9, 21.3]",1685199189.169794
4,mono_25,Op-9,"[3.26, 3.26, 3.16]","[99.5, 100.0, 100.0]","[[100.0, 99.0], [99.0, 100.0], [100.0, 99.0]]","[20.5, 20.6, 21.2]",1685199190.863533
1,mono_25,Op-6,"[3.26, 3.26, 3.16]","[99.5, 100.0, 99.5]","[[100.0, 99.0], [99.0, 100.0], [99.0, 100.0]]","[21.0, 21.4, 21.6]",1685199191.2799575
23,mono_25,Op-6,"[3.26, 3.26, 3.16]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 99.0], [94.9, 91.8]]","[21.7, 20.9, 21.2]",1685199192.5492964
1,mono_25,Op-7,"[3.26, 3.16, 3.16]","[100.0, 99.5, 100.0]","[[100.0, 99.0], [94.9, 91.9], [100.0, 100.0]]","[20.9, 21.3, 21.6]",1685199194.6167006
23,mono_25,Op-7,"[3.16, 3.16, 3.23]","[100.0, 92.9, 100.0]","[[99.0, 100.0], [99.0, 100.0], [99.0, 100.0]]","[21.7, 21.0, 21.0]",1685199196.0036972
1,mono_25,Op-8,"[3.16, 3.23, 3.23]","[93.4, 100.0, 97.4]","[[99.0, 100.0], [99.0, 100.0], [94.9, 100.0]]","[21.0, 21.0, 21.4]",1685199198.0482385
23,mono_25,Op-8,"[3.16, 3.23, 3.23]","[100.0, 99.0, 97.4]","[[100.0, 100.0], [100.0, 94.8], [99.0, 100.0]]","[21.7, 21.1, 20.9]",1685199199.4705982
1,mono_25,Op-9,"[3.23, 3.23, 3.13]","[99.0, 97.4, 98.5]","[[100.0, 94.8], [100.0, 100.0], [100.0, 100.0]]","[20.6, 22.1, 21.2]",1685199201.0519795
24,mono_25,Op-6,"[3.23, 3.23, 3.13]","[99.5, 97.4, 99.0]","[[100.0, 94.9], [99.0, 100.0], [100.0, 100.0]]","[21.1, 21.1, 21.5]",1685199201.6219325
23,mono_25,Op-9,"[3.23, 3.23, 3.13]","[97.4, 99.5, 100.0]","[[94.9, 100.0], [100.0, 98.0], [100.0, 99.0]]","[21.6, 20.9, 22.1]",1685199202.4713347
5,mono_25,Op-7,"[3.23, 3.23, 3.13]","[97.4, 99.5, 100.0]","[[94.8, 100.0], [100.0, 98.0], [100.0, 99.0]]","[21.7, 21.1, 22.1]",1685199202.6406648
24,mono_25,Op-7,"[3.13, 3.13, 3.13]","[99.0, 99.5, 100.0]","[[100.0, 100.0], [100.0, 84.0], [100.0, 100.0]]","[21.3, 19.7, 21.8]",1685199205.2635574
5,mono_25,Op-8,"[3.13, 3.13, 3.04]","[99.0, 98.0, 100.0]","[[100.0, 99.0], [100.0, 88.1], [100.0, 100.0]]","[21.5, 20.9, 22.1]",1685199205.8146434
24,mono_25,Op-8,"[3.13, 3.04, 3.04]","[91.9, 100.0, 100.0]","[[100.0, 100.0], [99.0, 100.0], [100.0, 100.0]]","[21.2, 20.6, 22.0]",1685199208.7471373
5,mono_25,Op-9,"[3.13, 3.04, 3.04]","[93.9, 100.0, 100.0]","[[100.0, 100.0], [99.0, 100.0], [100.0, 100.0]]","[21.2, 20.8, 22.0]",1685199208.8183436
10,mono_25,Op-4,"[3.13, 3.04, 3.04]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [99.0, 100.0], [100.0, 100.0]]","[21.6, 20.9, 22.1]",1685199209.0589027
24,mono_25,Op-9,"[3.04, 3.04, 2.95]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [92.0, 94.8], [100.0, 100.0]]","[21.2, 20.2, 22.0]",1685199211.7507598
20,mono_25,Op-4,"[3.04, 3.04, 2.95]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [92.0, 94.8], [100.0, 100.0]]","[21.4, 20.9, 22.2]",1685199212.1096609
10,mono_25,Op-5,"[3.04, 3.04, 2.95]","[100.0, 99.5, 100.0]","[[100.0, 100.0], [92.1, 95.9], [100.0, 100.0]]","[21.6, 20.9, 22.2]",1685199212.1932235
20,mono_25,Op-5,"[2.95, 2.95, 2.95]","[94.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.2, 20.7, 22.1]",1685199215.2605412
10,mono_25,Op-6,"[2.95, 2.95, 2.95]","[94.9, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.4, 20.9, 22.2]",1685199215.3457313
20,mono_25,Op-6,"[2.95, 2.88, 2.88]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [99.0, 93.0], [100.0, 100.0]]","[21.3, 20.9, 22.1]",1685199218.508833
10,mono_25,Op-7,"[2.95, 2.88, 2.88]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [99.0, 93.0], [100.0, 100.0]]","[21.5, 21.0, 22.1]",1685199218.6489508
10,mono_25,Op-8,"[2.88, 2.88, 2.89]","[96.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 94.9], [100.0, 100.0]]","[21.3, 20.9, 22.1]",1685199221.7446418
20,mono_25,Op-7,"[2.88, 2.88, 2.89]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 94.9], [100.0, 100.0]]","[21.5, 20.9, 22.1]",1685199221.8175228
10,mono_25,Op-9,"[2.88, 2.89, 2.89]","[97.0, 100.0, 100.0]","[[100.0, 100.0], [98.0, 99.0], [100.0, 93.0]]","[21.3, 20.7, 21.9]",1685199224.7479157
20,mono_25,Op-8,"[2.89, 2.89, 2.89]","[97.0, 100.0, 100.0]","[[100.0, 100.0], [98.0, 99.0], [100.0, 92.9]]","[21.2, 20.9, 22.1]",1685199224.925774
18,mono_25,Op-6,"[2.89, 2.89, 2.89]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [98.0, 99.0], [100.0, 93.0]]","[21.6, 21.0, 22.1]",1685199225.0307975
20,mono_25,Op-9,"[2.89, 3.22, 3.22]","[99.0, 96.5, 100.0]","[[100.0, 100.0], [89.9, 98.0], [100.0, 100.0]]","[21.3, 20.7, 21.9]",1685199227.9272912
15,mono_25,Op-3,"[2.89, 3.22, 3.22]","[99.0, 96.5, 100.0]","[[100.0, 100.0], [89.9, 97.9], [100.0, 100.0]]","[21.3, 20.9, 22.0]",1685199228.1354148
18,mono_25,Op-7,"[2.89, 3.22, 3.22]","[99.5, 96.5, 100.0]","[[100.0, 100.0], [89.9, 98.0], [100.0, 100.0]]","[21.5, 20.9, 22.0]",1685199228.1869962
18,mono_25,Op-8,"[3.22, 3.22, 3.12]","[93.5, 100.0, 100.0]","[[100.0, 100.0], [98.0, 99.0], [100.0, 100.0]]","[21.2, 20.9, 22.1]",1685199231.279704
15,mono_25,Op-4,"[3.22, 3.22, 3.12]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [98.0, 99.0], [100.0, 100.0]]","[21.6, 20.9, 22.2]",1685199231.4256213
18,mono_25,Op-9,"[3.22, 3.12, 3.12]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [98.0, 99.0], [100.0, 100.0]]","[21.2, 20.9, 22.0]",1685199234.28327
15,mono_25,Op-5,"[3.22, 3.12, 3.12]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [98.0, 99.0], [100.0, 100.0]]","[21.4, 20.9, 22.1]",1685199234.4417567
19,mono_25,Op-3,"[3.22, 3.12, 3.12]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [98.0, 99.0], [100.0, 100.0]]","[21.7, 20.9, 22.2]",1685199234.5825267
19,mono_25,Op-4,"[3.12, 3.12, 3.03]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.6, 20.9, 22.1]",1685199237.581947
15,mono_25,Op-6,"[3.12, 3.12, 3.03]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.7, 20.9, 22.1]",1685199237.6024785
19,mono_25,Op-5,"[3.03, 3.03, 3.03]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [81.8, 99.0], [100.0, 100.0]]","[21.7, 20.9, 22.1]",1685199240.737887
15,mono_25,Op-7,"[3.03, 3.03, 3.03]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [81.8, 99.0], [100.0, 100.0]]","[21.7, 20.9, 22.1]",1685199240.7865431
19,mono_25,Op-6,"[3.03, 3.03, 3.03]","[90.8, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[21.4, 20.8, 22.1]",1685199243.842095
15,mono_25,Op-8,"[3.03, 3.03, 3.03]","[90.9, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[21.4, 20.9, 22.1]",1685199243.8938868
15,mono_25,Op-9,"[3.03, 3.03, 2.95]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [66.0, 100.0], [100.0, 90.9]]","[21.4, 20.5, 21.9]",1685199246.8990948
19,mono_25,Op-7,"[3.03, 3.03, 2.95]","[99.5, 99.5, 100.0]","[[100.0, 100.0], [66.7, 100.0], [100.0, 90.8]]","[21.4, 20.7, 21.9]",1685199246.9508164
13,mono_25,Op-2,"[3.03, 3.03, 2.95]","[99.5, 88.8, 100.0]","[[100.0, 100.0], [87.9, 100.0], [100.0, 90.9]]","[21.6, 20.9, 22.0]",1685199247.2104287
19,mono_25,Op-8,"[2.95, 2.95, 2.95]","[83.6, 95.4, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.2, 20.2, 21.9]",1685199249.9576845
13,mono_25,Op-3,"[2.95, 2.95, 2.95]","[96.9, 96.4, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[21.7, 20.9, 22.1]",1685199250.4517941
19,mono_25,Op-9,"[2.95, 2.87, 2.87]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 92.9], [100.0, 100.0]]","[21.2, 19.8, 21.7]",1685199252.9618788
14,mono_25,Op-3,"[2.95, 2.87, 2.87]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 92.9], [100.0, 100.0]]","[21.4, 20.9, 22.0]",1685199253.476156
13,mono_25,Op-4,"[2.95, 2.87, 2.87]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 92.9], [100.0, 100.0]]","[21.6, 20.9, 22.1]",1685199253.6297114
14,mono_25,Op-4,"[2.87, 2.87, 2.88]","[95.9, 100.0, 100.0]","[[100.0, 100.0], [100.0, 97.0], [100.0, 100.0]]","[21.3, 20.8, 22.0]",1685199256.5748863
13,mono_25,Op-5,"[2.87, 2.87, 2.88]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 97.0], [100.0, 100.0]]","[21.6, 20.9, 22.1]",1685199256.8382812
14,mono_25,Op-5,"[2.88, 2.88, 2.88]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [97.9, 100.0], [94.9, 100.0]]","[21.3, 20.9, 22.1]",1685199259.8425593
6,mono_25,Op-3,"[2.88, 2.88, 2.88]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [98.0, 100.0], [94.9, 100.0]]","[21.6, 20.9, 22.1]",1685199259.9237242
14,mono_25,Op-6,"[2.88, 2.81, 2.81]","[99.0, 98.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.4, 21.0, 22.1]",1685199263.0171926
6,mono_25,Op-4,"[2.88, 2.81, 2.81]","[99.5, 98.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.4, 21.0, 22.1]",1685199263.0432606
6,mono_25,Op-5,"[2.81, 2.81, 2.74]","[99.5, 100.0, 95.4]","[[100.0, 100.0], [98.0, 58.0], [100.0, 99.0]]","[21.4, 20.3, 20.1]",1685199266.16768
14,mono_25,Op-7,"[2.81, 2.81, 2.74]","[99.5, 99.5, 94.9]","[[100.0, 100.0], [100.0, 58.0], [100.0, 100.0]]","[21.6, 20.6, 20.6]",1685199266.2469246
13,mono_25,Op-6,"[2.81, 2.74, 2.74]","[78.4, 99.5, 100.0]","[[100.0, 89.9], [100.0, 100.0], [100.0, 100.0]]","[21.4, 19.9, 21.8]",1685199269.179192
14,mono_25,Op-8,"[2.81, 2.74, 2.74]","[79.0, 99.5, 100.0]","[[100.0, 89.7], [100.0, 100.0], [100.0, 84.8]]","[21.7, 20.5, 20.5]",1685199269.4911313
13,mono_25,Op-7,"[2.74, 2.74, 2.68]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 85.0], [100.0, 100.0]]","[21.0, 21.5, 21.6]",1685199272.1461198
14,mono_25,Op-9,"[2.74, 2.74, 2.68]","[100.0, 92.4, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 89.8]]","[21.5, 20.4, 22.0]",1685199272.495449
25,mono_25,Op-4,"[2.74, 2.68, 2.68]","[100.0, 92.5, 99.5]","[[100.0, 100.0], [100.0, 100.0], [98.0, 89.9]]","[21.8, 21.1, 21.1]",1685199273.1616619
13,mono_25,Op-8,"[2.68, 2.68, 2.68]","[92.5, 97.5, 100.0]","[[100.0, 100.0], [98.0, 94.0], [100.0, 100.0]]","[21.1, 21.4, 21.6]",1685199275.2819378
25,mono_25,Op-5,"[2.68, 2.68, 2.63]","[100.0, 97.0, 100.0]","[[100.0, 93.9], [100.0, 100.0], [99.0, 100.0]]","[21.8, 21.0, 21.3]",1685199276.2876356
13,mono_25,Op-9,"[2.68, 2.63, 2.63]","[96.5, 100.0, 93.4]","[[100.0, 100.0], [99.0, 100.0], [92.0, 100.0]]","[21.0, 21.3, 21.5]",1685199278.2865121
6,mono_25,Op-6,"[2.68, 2.63, 2.63]","[99.5, 100.0, 94.5]","[[100.0, 100.0], [99.0, 99.0], [92.1, 100.0]]","[21.3, 20.3, 21.9]",1685199278.7674782
22,mono_25,Op-6,"[2.68, 2.63, 2.63]","[100.0, 99.5, 96.5]","[[100.0, 100.0], [100.0, 87.9], [100.0, 88.9]]","[21.7, 21.1, 20.3]",1685199279.3660603
6,mono_25,Op-7,"[2.63, 2.63, 2.58]","[94.9, 96.5, 97.0]","[[100.0, 96.0], [87.9, 71.4], [94.1, 100.0]]","[21.1, 19.1, 21.5]",1685199281.868945
22,mono_25,Op-7,"[2.63, 2.63, 2.58]","[93.5, 85.4, 100.0]","[[92.1, 100.0], [82.8, 99.0], [83.8, 100.0]]","[21.7, 20.9, 22.0]",1685199282.5939326
6,mono_25,Op-8,"[2.58, 2.58, 2.58]","[76.0, 92.0, 100.0]","[[100.0, 100.0], [96.0, 100.0], [100.0, 100.0]]","[21.2, 20.0, 21.9]",1685199285.2550514
22,mono_25,Op-8,"[2.58, 2.58, 2.58]","[90.8, 94.4, 100.0]","[[94.1, 100.0], [96.0, 100.0], [100.0, 99.0]]","[21.4, 20.8, 20.2]",1685199285.7472205
6,mono_25,Op-9,"[2.58, 2.53, 2.53]","[98.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[21.1, 19.6, 21.9]",1685199288.2587166
22,mono_25,Op-9,"[2.58, 2.53, 2.53]","[98.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[21.4, 20.8, 20.2]",1685199288.751387
25,mono_25,Op-6,"[2.58, 2.53, 2.53]","[98.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [98.0, 100.0]]","[21.4, 20.8, 20.2]",1685199288.7652786
21,mono_25,Op-4,"[2.58, 2.53, 2.53]","[98.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [60.8, 100.0]]","[21.8, 21.1, 20.3]",1685199289.1477885
25,mono_25,Op-7,"[2.53, 2.53, 2.41]","[99.5, 100.0, 52.0]","[[100.0, 100.0], [52.1, 59.2], [100.0, 9.1]]","[21.4, 19.6, 20.3]",1685199291.7174397
21,mono_25,Op-5,"[2.53, 2.53, 2.41]","[99.5, 77.9, 54.8]","[[100.0, 100.0], [98.0, 7.1], [97.0, 9.3]]","[21.9, 19.7, 19.2]",1685199292.2330053
25,mono_25,Op-8,"[2.53, 2.41, 2.41]","[55.6, 55.0, 52.3]","[[100.0, 4.1], [97.0, 10.4], [100.0, 9.0]]","[19.8, 19.7, 20.3]",1685199294.7267885
21,mono_25,Op-6,"[2.41, 2.41, 2.41]","[52.6, 54.8, 54.6]","[[100.0, 9.2], [100.0, 5.1], [53.0, 10.0]]","[20.2, 19.8, 18.4]",1685199295.271306
25,mono_25,Op-9,"[2.41, 2.41, 2.22]","[54.8, 54.8, 0.0]","[[100.0, 5.1], [9.1, 8.1], [0.0, 0.0]]","[19.8, 18.4, 18.4]",1685199297.7293
21,mono_25,Op-7,"[2.41, 2.22, 2.22]","[53.5, 44.8, 0.0]","[[100.0, 9.2], [1.0, 0.0], [1.0, 3.0]]","[20.1, 18.4, 18.4]",1685199298.020702
21,mono_25,Op-8,"[2.22, 2.22, 2.22]","[3.6, 1.5, 0.5]","[[0.0, 1.0], [2.0, 2.0], [0.0, 0.0]]","[18.4, 18.4, 18.4]",1685199300.803538
21,mono_25,Op-9,"[2.22, 2.12, 2.12]","[2.5, 0.0, 0.5]","[[0.0, 2.0], [2.0, 1.0], [0.0, 0.0]]","[18.4, 18.4, 18.4]",1685199303.807398
