67,mono_100,Op-6,"[15.81, 14.71, 14.71]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 99.0]]","[22.1, 22.6, 21.8]",1685349374.6727388
16,mono_100,Op-2,"[14.71, 14.97, 14.97]","[99.5, 99.5, 100.0]","[[99.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.5, 22.1, 23.0]",1685349380.0344882
61,mono_100,Op-2,"[14.97, 14.97, 14.97]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.1, 23.0, 22.2]",1685349381.5734367
16,mono_100,Op-3,"[14.25, 14.25, 14.25]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 23.2, 24.2]",1685349386.7007687
61,mono_100,Op-3,"[14.25, 14.25, 13.83]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 23.5, 24.0]",1685349387.9358094
16,mono_100,Op-4,"[13.83, 13.44, 13.44]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[24.4, 22.2, 22.5]",1685349395.6870177
61,mono_100,Op-4,"[13.44, 13.44, 13.57]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.7, 22.3]",1685349398.0271776
59,mono_100,Op-3,"[13.44, 13.44, 13.57]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.4, 22.7, 22.8]",1685349398.3189297
16,mono_100,Op-5,"[13.57, 13.57, 12.72]","[99.5, 98.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.6, 22.0, 22.5]",1685349402.5028486
61,mono_100,Op-5,"[13.57, 12.72, 12.72]","[98.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.0, 22.3]",1685349404.714018
16,mono_100,Op-6,"[12.72, 11.86, 11.86]","[100.0, 100.0, 100.0]","[[99.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.7, 22.1, 23.1]",1685349409.6832607
61,mono_100,Op-6,"[12.72, 11.86, 11.86]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.1, 22.8, 22.0]",1685349410.9099197
25,mono_100,Op-3,"[11.86, 11.15, 11.15]","[98.5, 100.0, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[21.3, 22.2, 23.3]",1685349416.2301245
61,mono_100,Op-7,"[11.15, 11.15, 10.42]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.3, 22.5, 22.6]",1685349417.7952743
1,mono_100,Op-4,"[10.42, 10.42, 9.75]","[99.5, 100.0, 99.0]","[[99.0, 97.9], [100.0, 100.0], [100.0, 100.0]]","[21.4, 22.2, 22.9]",1685349422.7767587
61,mono_100,Op-8,"[10.42, 9.75, 9.75]","[98.5, 99.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.5, 22.8, 21.6]",1685349424.4120152
61,mono_100,Op-9,"[9.75, 9.75, 10.57]","[100.0, 99.5, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.2, 21.8, 22.4]",1685349427.4166656
1,mono_100,Op-5,"[9.75, 9.75, 10.57]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.2, 22.5, 22.9]",1685349428.987366
34,mono_100,Op-6,"[9.75, 10.57, 10.57]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.4, 22.7, 22.3]",1685349430.2231095
26,mono_100,Op-2,"[10.57, 10.76, 10.76]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.6, 22.1, 23.2]",1685349435.2281895
34,mono_100,Op-7,"[10.76, 10.76, 10.76]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.1, 22.3]",1685349436.7482007
46,mono_100,Op-2,"[11.5, 11.5, 11.5]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.2, 22.6, 22.8]",1685349441.5543177
63,mono_100,Op-2,"[11.5, 11.5, 12.66]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.7, 22.6]",1685349443.220129
46,mono_100,Op-3,"[12.66, 12.66, 11.97]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[22.4, 22.0, 22.6]",1685349447.7153695
83,mono_100,Op-2,"[12.66, 11.97, 11.97]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.9, 21.8]",1685349449.951558
24,mono_100,Op-2,"[11.97, 11.17, 11.17]","[100.0, 100.0, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[21.2, 22.4, 22.9]",1685349454.757518
41,mono_100,Op-3,"[11.97, 11.17, 11.17]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 22.4]",1685349456.1348772
24,mono_100,Op-3,"[11.17, 12.28, 12.28]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.7, 23.2, 23.9]",1685349461.2438524
41,mono_100,Op-4,"[12.28, 12.28, 12.9]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.3, 23.7, 24.0]",1685349462.9188564
13,mono_100,Op-3,"[12.9, 12.58, 12.58]","[100.0, 100.0, 100.0]","[[99.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[20.3, 21.9, 22.4]",1685349470.0641115
67,mono_100,Op-7,"[12.58, 12.58, 12.58]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 22.5, 22.9]",1685349471.7115796
41,mono_100,Op-5,"[12.58, 12.58, 12.58]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.4, 23.0]",1685349471.9788852
69,mono_100,Op-2,"[12.7, 12.7, 11.92]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[21.8, 22.3, 23.2]",1685349478.1564393
23,mono_100,Op-2,"[12.7, 12.7, 11.92]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.6, 19.9]",1685349478.74108
23,mono_100,Op-3,"[11.92, 14.09, 14.09]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.1], [100.0, 100.0]]","[21.9, 22.5, 19.8]",1685349484.5434122
36,mono_100,Op-2,"[11.92, 14.09, 14.09]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 98.0]]","[22.6, 22.8, 21.0]",1685349484.7850058
36,mono_100,Op-3,"[14.09, 13.36, 13.36]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [98.0, 100.0]]","[22.5, 22.7, 20.4]",1685349490.6955967
23,mono_100,Op-4,"[14.09, 13.36, 13.36]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [98.4, 100.0]]","[22.9, 22.4, 20.6]",1685349490.5575542
23,mono_100,Op-5,"[13.33, 13.33, 13.33]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.1, 22.9]",1685349496.4978213
36,mono_100,Op-4,"[13.33, 13.33, 13.33]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.8, 22.9]",1685349496.6247902
23,mono_100,Op-6,"[15.39, 15.39, 16.88]","[99.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.1, 23.0]",1685349503.403688
36,mono_100,Op-5,"[15.39, 15.39, 16.88]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [99.0, 100.0], [100.0, 100.0]]","[21.8, 22.6, 21.9]",1685349503.6781409
86,mono_100,Op-2,"[16.88, 16.09, 16.09]","[99.0, 100.0, 100.0]","[[98.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 22.8, 22.9]",1685349509.8182251
36,mono_100,Op-6,"[16.88, 16.09, 16.09]","[99.5, 100.0, 100.0]","[[98.1, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.6, 23.0]",1685349510.053706
86,mono_100,Op-3,"[16.09, 15.12, 15.12]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.4, 23.0]",1685349516.20029
68,mono_100,Op-2,"[15.12, 15.12, 15.12]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.2, 22.6, 22.4]",1685349516.7498732
86,mono_100,Op-4,"[14.15, 14.15, 13.26]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.4, 22.9]",1685349522.6111584
7,mono_100,Op-2,"[14.15, 14.15, 13.26]","[100.0, 99.5, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.5, 23.0]",1685349523.3046548
86,mono_100,Op-5,"[13.26, 12.43, 12.43]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 96.0], [100.0, 100.0]]","[22.1, 22.4, 23.2]",1685349529.4746923
83,mono_100,Op-3,"[13.26, 12.43, 12.43]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 96.0], [100.0, 100.0]]","[22.0, 22.8, 23.0]",1685349529.7118924
76,mono_100,Op-2,"[12.43, 13.68, 13.68]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [90.4, 89.5]]","[22.5, 22.6, 20.7]",1685349536.189714
36,mono_100,Op-7,"[12.43, 13.68, 13.68]","[98.1, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [88.5, 87.5]]","[22.4, 22.2, 20.9]",1685349535.7759023
36,mono_100,Op-8,"[12.99, 12.99, 12.99]","[87.8, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.1, 23.0]",1685349541.7093346
76,mono_100,Op-3,"[12.99, 12.99, 12.99]","[94.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[22.3, 22.3, 23.8]",1685349541.8569245
36,mono_100,Op-9,"[12.99, 13.23, 13.23]","[100.0, 99.5, 100.0]","[[100.0, 99.1], [99.0, 99.0], [100.0, 100.0]]","[23.1, 20.6, 22.4]",1685349544.712981
76,mono_100,Op-4,"[13.23, 13.23, 12.41]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 23.1, 21.3]",1685349548.0455744
31,mono_100,Op-2,"[13.23, 13.23, 12.41]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.3, 22.8, 22.0]",1685349548.6679924
76,mono_100,Op-5,"[12.41, 12.41, 13.18]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.6, 21.8]",1685349554.2497196
91,mono_100,Op-2,"[12.41, 13.18, 13.18]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.5, 22.2]",1685349554.7197886
12,mono_100,Op-2,"[13.18, 12.76, 12.76]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [99.0, 100.0], [100.0, 100.0]]","[21.2, 22.5, 22.8]",1685349559.6760778
91,mono_100,Op-3,"[12.76, 12.76, 12.76]","[100.0, 100.0, 100.0]","[[99.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.6, 23.1]",1685349561.5423145
34,mono_100,Op-8,"[12.76, 11.9, 11.9]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [99.1, 100.0]]","[22.5, 22.5, 21.9]",1685349566.1611192
91,mono_100,Op-4,"[11.9, 11.9, 11.11]","[100.0, 100.0, 99.5]","[[100.0, 99.2], [99.1, 100.0], [100.0, 99.0]]","[22.5, 21.9, 21.8]",1685349568.3461092
34,mono_100,Op-9,"[11.9, 11.9, 11.11]","[100.0, 99.5, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[23.0, 22.2, 22.7]",1685349569.16913
85,mono_100,Op-2,"[11.11, 11.11, 11.11]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [99.0, 100.0], [99.0, 99.0]]","[21.7, 22.3, 21.9]",1685349571.8616488
91,mono_100,Op-5,"[11.11, 11.11, 14.22]","[99.5, 99.5, 99.5]","[[100.0, 100.0], [100.0, 99.0], [100.0, 99.0]]","[22.0, 22.8, 21.6]",1685349573.6656835
85,mono_100,Op-3,"[14.22, 14.22, 17.89]","[100.0, 98.0, 100.0]","[[100.0, 99.1], [100.0, 100.0], [99.0, 98.0]]","[22.2, 22.8, 21.2]",1685349577.987017
91,mono_100,Op-6,"[14.22, 17.89, 17.89]","[100.0, 100.0, 99.0]","[[100.0, 96.9], [99.0, 100.0], [100.0, 100.0]]","[22.4, 23.1, 23.8]",1685349579.6556697
85,mono_100,Op-4,"[17.89, 17.89, 16.86]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[24.1, 22.1, 22.9]",1685349584.0723553
91,mono_100,Op-7,"[16.86, 16.86, 16.86]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[23.4, 22.3, 22.0]",1685349586.689401
85,mono_100,Op-5,"[16.86, 18.47, 18.47]","[99.0, 100.0, 98.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.3, 22.1, 22.9]",1685349590.359121
15,mono_100,Op-2,"[16.86, 18.47, 18.47]","[99.6, 100.0, 100.0]","[[100.0, 100.0], [100.0, 96.0], [100.0, 100.0]]","[22.5, 22.7, 22.2]",1685349591.1915
30,mono_100,Op-2,"[17.95, 17.95, 17.95]","[100.0, 100.0, 100.0]","[[99.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[21.9, 22.5, 23.0]",1685349596.7115352
15,mono_100,Op-3,"[17.95, 17.95, 17.31]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.3, 23.0, 20.3]",1685349597.7691565
30,mono_100,Op-3,"[17.31, 17.31, 18.49]","[99.0, 100.0, 100.0]","[[96.0, 100.0], [100.0, 100.0], [98.0, 100.0]]","[21.8, 22.3, 23.2]",1685349602.9281654
15,mono_100,Op-4,"[17.31, 17.31, 18.49]","[97.5, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.3, 22.6, 21.9]",1685349603.8927782
99,mono_100,Op-2,"[18.49, 18.49, 17.25]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 22.4, 23.0]",1685349609.225224
15,mono_100,Op-5,"[18.49, 17.25, 17.25]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.0, 22.8, 21.9]",1685349610.3418932
99,mono_100,Op-3,"[17.25, 18.51, 18.51]","[100.0, 100.0, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[21.7, 22.7, 23.1]",1685349615.4623353
1,mono_100,Op-6,"[17.25, 18.51, 18.51]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.7, 22.8]",1685349616.5371647
99,mono_100,Op-4,"[17.35, 17.35, 17.35]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.1, 23.0]",1685349621.8597946
19,mono_100,Op-2,"[17.35, 17.35, 16.12]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.4, 22.9, 21.3]",1685349623.465356
99,mono_100,Op-5,"[16.12, 16.12, 15.07]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.6, 23.0]",1685349628.5391061
87,mono_100,Op-2,"[16.12, 16.12, 15.07]","[100.0, 100.0, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[22.3, 22.6, 21.9]",1685349628.8846583
15,mono_100,Op-6,"[15.07, 15.22, 15.22]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.2, 23.0]",1685349634.7493942
29,mono_100,Op-2,"[15.07, 15.22, 15.22]","[100.0, 100.0, 99.5]","[[99.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.7, 23.1]",1685349635.345962
29,mono_100,Op-3,"[15.22, 15.61, 15.61]","[100.0, 100.0, 100.0]","[[99.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.3, 22.8, 19.6]",1685349641.5629115
15,mono_100,Op-7,"[15.61, 15.61, 15.61]","[100.0, 100.0, 100.0]","[[99.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.1, 23.0, 20.7]",1685349641.6166928
49,mono_100,Op-3,"[15.88, 15.88, 15.88]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.9, 23.5, 23.7]",1685349647.3355265
29,mono_100,Op-4,"[15.88, 15.88, 15.88]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 23.5, 23.9]",1685349647.471526
15,mono_100,Op-8,"[15.97, 14.85, 14.85]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.2, 23.1]",1685349656.5623758
29,mono_100,Op-5,"[14.85, 14.85, 14.85]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.3, 23.5]",1685349656.5575411
81,mono_100,Op-2,"[14.85, 14.85, 14.85]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.1, 22.7, 21.3]",1685349657.0098388
15,mono_100,Op-9,"[14.85, 15.34, 15.34]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[23.1, 20.9, 22.1]",1685349659.5854
60,mono_100,Op-2,"[15.34, 15.34, 17.24]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[21.9, 22.4, 22.9]",1685349662.9839756
81,mono_100,Op-3,"[15.34, 15.34, 17.24]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[21.9, 22.6, 21.6]",1685349663.2002873
60,mono_100,Op-3,"[17.24, 17.24, 16.1]","[99.5, 100.0, 99.5]","[[99.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.7, 22.3, 23.0]",1685349669.1530943
81,mono_100,Op-4,"[17.24, 16.1, 16.1]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.1, 22.8, 21.9]",1685349670.055699
62,mono_100,Op-2,"[16.1, 17.13, 17.13]","[99.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.7, 22.3, 23.0]",1685349675.2673323
81,mono_100,Op-5,"[16.1, 17.13, 17.13]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 22.7, 21.2]",1685349676.1575496
81,mono_100,Op-6,"[19.28, 19.28, 19.28]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 98.0], [100.0, 99.0]]","[22.4, 23.0, 21.9]",1685349682.0277092
75,mono_100,Op-2,"[19.28, 19.28, 19.28]","[100.0, 100.0, 100.0]","[[99.2, 100.0], [100.0, 98.0], [100.0, 99.0]]","[22.6, 23.0, 21.9]",1685349681.49557
27,mono_100,Op-2,"[21.58, 21.58, 21.58]","[99.0, 100.0, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[21.3, 22.4, 23.1]",1685349687.1326175
81,mono_100,Op-7,"[21.58, 21.58, 20.17]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.1, 22.6, 21.9]",1685349688.2137172
79,mono_100,Op-2,"[20.17, 20.17, 19.92]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.2, 23.3]",1685349693.8814359
81,mono_100,Op-8,"[20.17, 19.92, 19.92]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 98.0]]","[22.2, 22.9, 21.8]",1685349694.6502542
81,mono_100,Op-9,"[19.92, 19.92, 18.48]","[100.0, 99.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[23.0, 21.7, 22.2]",1685349697.6573267
79,mono_100,Op-3,"[19.92, 18.48, 18.48]","[98.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[22.1, 22.4, 22.5]",1685349700.339883
50,mono_100,Op-2,"[19.92, 18.48, 18.48]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[22.3, 22.6, 22.6]",1685349700.673042
79,mono_100,Op-4,"[18.48, 17.16, 17.16]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.7, 22.3, 22.8]",1685349705.9660068
14,mono_100,Op-2,"[17.16, 17.16, 16.27]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.3, 22.9, 22.1]",1685349708.2957928
94,mono_100,Op-4,"[16.27, 16.27, 17.61]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.7, 23.6, 23.6]",1685349712.734262
79,mono_100,Op-5,"[16.27, 16.27, 17.61]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.2, 23.5, 24.4]",1685349713.6377172
45,mono_100,Op-2,"[20.36, 20.36, 20.36]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 23.5, 24.2]",1685349721.724759
38,mono_100,Op-2,"[20.36, 20.36, 19.05]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.3, 23.5, 24.5]",1685349722.7488105
94,mono_100,Op-5,"[20.36, 20.36, 19.05]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.2, 23.5, 24.5]",1685349722.6794121
38,mono_100,Op-3,"[19.05, 17.69, 17.69]","[99.5, 99.5, 100.0]","[[99.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[22.5, 22.1, 20.2]",1685349730.4014304
22,mono_100,Op-2,"[19.05, 17.69, 17.69]","[99.0, 99.5, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 20.2]",1685349730.6262581
94,mono_100,Op-6,"[17.69, 17.69, 17.69]","[99.6, 100.0, 100.0]","[[100.0, 99.1], [100.0, 100.0], [100.0, 100.0]]","[22.4, 23.1, 22.0]",1685349731.5480902
22,mono_100,Op-3,"[17.69, 16.51, 16.51]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.8, 23.0]",1685349736.4141119
94,mono_100,Op-7,"[17.69, 16.51, 16.51]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.7, 23.0]",1685349736.6216018
22,mono_100,Op-4,"[15.51, 15.51, 15.55]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.5, 22.9]",1685349742.7538447
6,mono_100,Op-3,"[15.51, 15.51, 15.55]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 98.0]]","[22.1, 22.5, 22.1]",1685349743.0407903
22,mono_100,Op-5,"[15.55, 15.55, 14.54]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.3, 22.5, 23.0]",1685349748.916892
77,mono_100,Op-2,"[15.55, 14.54, 14.54]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.7, 23.0, 20.7]",1685349750.0818431
89,mono_100,Op-2,"[14.54, 13.54, 13.54]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 22.2, 23.0]",1685349755.1993113
22,mono_100,Op-6,"[14.54, 13.54, 13.54]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 23.0, 23.0]",1685349755.6016932
22,mono_100,Op-7,"[16.06, 16.06, 16.06]","[100.0, 99.1, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 99.0]]","[22.0, 22.9, 21.4]",1685349761.7996895
4,mono_100,Op-3,"[16.06, 16.06, 16.06]","[99.5, 99.1, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 99.0]]","[22.0, 22.9, 21.3]",1685349761.7416112
22,mono_100,Op-8,"[15.09, 15.09, 14.6]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.7, 21.4]",1685349767.6614413
4,mono_100,Op-4,"[15.09, 15.09, 14.6]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.8, 21.7]",1685349767.5024781
22,mono_100,Op-9,"[15.09, 14.6, 14.6]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[23.0, 21.5, 22.2]",1685349770.669233
4,mono_100,Op-5,"[14.6, 14.6, 13.59]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.2, 23.2]",1685349773.5782712
37,mono_100,Op-2,"[14.6, 14.6, 13.59]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.5, 21.2]",1685349773.8690014
53,mono_100,Op-2,"[13.59, 12.75, 12.75]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.5, 22.6, 22.4]",1685349779.8671215
95,mono_100,Op-2,"[13.59, 12.75, 12.75]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.4, 22.8, 22.1]",1685349780.1672368
