id,study,operation,totalcpuusageOS,totalcpuusagepsutils,cpuusagepsutil,memoryusage,timestamp
22,mono_75,Op-3,"[6.44, 6.44, 6.44]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[21.8, 22.7, 21.6]",1685348170.4908433
4,mono_75,Op-3,"[6.44, 6.44, 6.44]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[21.9, 22.7, 21.6]",1685348170.6076624
12,mono_75,Op-3,"[6.44, 6.44, 6.44]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.4, 21.4, 21.9]",1685348171.237774
4,mono_75,Op-4,"[6.44, 6.08, 6.08]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.7, 21.4]",1685348175.3104336
12,mono_75,Op-4,"[6.08, 6.08, 6.08]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[22.1, 22.8, 22.3]",1685348175.9559953
4,mono_75,Op-5,"[6.08, 6.07, 6.07]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [97.0, 100.0]]","[22.2, 22.7, 21.5]",1685348180.1310687
12,mono_75,Op-5,"[6.07, 6.07, 6.07]","[100.0, 100.0, 98.6]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.9, 22.9]",1685348180.7237587
4,mono_75,Op-6,"[6.07, 6.15, 6.15]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 23.4, 24.4]",1685348184.9718714
50,mono_75,Op-4,"[6.15, 6.15, 6.15]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 24.2, 23.1]",1685348185.6169686
4,mono_75,Op-7,"[6.14, 6.14, 5.96]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.6, 22.2, 22.0]",1685348191.8451746
32,mono_75,Op-2,"[6.14, 6.14, 5.96]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.0, 22.9, 21.0]",1685348192.4885938
50,mono_75,Op-5,"[6.14, 6.14, 5.96]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [99.0, 100.0]]","[22.0, 22.8, 21.3]",1685348192.8504586
32,mono_75,Op-3,"[5.96, 5.96, 5.73]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[21.8, 22.3, 20.6]",1685348197.4797854
50,mono_75,Op-6,"[5.96, 5.96, 5.73]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [97.0, 100.0]]","[22.0, 22.9, 21.9]",1685348198.1924381
57,mono_75,Op-3,"[5.73, 5.73, 5.43]","[99.5, 100.0, 98.0]","[[97.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.6, 23.2]",1685348202.4734807
38,mono_75,Op-2,"[5.73, 5.43, 5.43]","[98.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 96.0], [100.0, 100.0]]","[22.0, 21.7, 21.7]",1685348203.4650822
69,mono_75,Op-3,"[5.43, 5.43, 5.23]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[21.7, 22.7, 21.1]",1685348207.387362
50,mono_75,Op-7,"[5.43, 5.23, 5.23]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.9, 21.9]",1685348208.543648
69,mono_75,Op-4,"[5.23, 5.23, 5.05]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.0, 22.8, 21.4]",1685348212.8628304
14,mono_75,Op-2,"[5.23, 5.23, 5.05]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.0, 22.8, 21.4]",1685348212.8694084
69,mono_75,Op-5,"[5.05, 5.05, 4.89]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.9, 21.6]",1685348217.828376
14,mono_75,Op-3,"[5.05, 5.05, 4.89]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.1, 21.6]",1685348217.940901
5,mono_75,Op-2,"[4.89, 4.89, 4.74]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 96.9]]","[21.9, 22.8, 21.5]",1685348222.5386386
14,mono_75,Op-4,"[4.89, 4.89, 4.74]","[100.0, 100.0, 98.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.9, 21.7]",1685348222.9369345
14,mono_75,Op-5,"[4.74, 4.74, 4.6]","[98.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.3, 22.7, 21.5]",1685348227.5008273
5,mono_75,Op-3,"[4.74, 4.74, 4.6]","[98.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.2, 22.7, 21.5]",1685348227.5773914
9,mono_75,Op-3,"[4.6, 4.6, 4.47]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[21.8, 22.9, 21.5]",1685348232.4054391
28,mono_75,Op-2,"[4.6, 4.6, 4.47]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 21.7]",1685348232.6077118
67,mono_75,Op-2,"[4.47, 4.47, 4.43]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.2, 22.7]",1685348237.4590611
21,mono_75,Op-3,"[4.47, 4.47, 4.43]","[100.0, 100.0, 99.6]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.2, 22.6]",1685348237.4969635
67,mono_75,Op-3,"[4.43, 4.43, 4.32]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.9, 23.6, 24.4]",1685348242.208374
21,mono_75,Op-4,"[4.43, 4.43, 4.32]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.9, 23.7, 24.4]",1685348242.2850506
67,mono_75,Op-4,"[4.32, 4.13, 4.13]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 98.0]]","[21.7, 22.3, 22.3]",1685348249.2715254
55,mono_75,Op-3,"[4.32, 4.13, 4.13]","[99.0, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 22.7, 21.1]",1685348249.93136
21,mono_75,Op-5,"[4.13, 4.13, 4.13]","[100.0, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.3, 21.6, 22.6]",1685348250.6713047
67,mono_75,Op-5,"[4.13, 4.28, 4.28]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.4, 23.3, 23.8]",1685348253.9983895
40,mono_75,Op-3,"[4.28, 4.28, 4.28]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 23.8, 23.8]",1685348255.7886589
9,mono_75,Op-4,"[4.26, 4.26, 4.26]","[100.0, 99.5, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[24.4, 22.0, 21.4]",1685348261.0534124
2,mono_75,Op-3,"[4.26, 4.08, 4.08]","[99.5, 99.5, 100.0]","[[100.0, 100.0], [100.0, 99.0], [98.0, 94.0]]","[22.9, 22.1, 22.1]",1685348263.4666758
8,mono_75,Op-2,"[4.26, 4.08, 4.08]","[99.5, 99.5, 99.5]","[[100.0, 100.0], [100.0, 99.0], [99.0, 93.9]]","[22.9, 22.1, 22.2]",1685348263.6488225
9,mono_75,Op-5,"[4.08, 4.08, 4.07]","[100.0, 96.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.4, 22.4, 22.0]",1685348266.5167613
8,mono_75,Op-3,"[4.08, 4.07, 4.07]","[96.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.4, 22.1, 23.7]",1685348268.6336753
9,mono_75,Op-6,"[4.07, 4.07, 8.15]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.4, 23.5, 23.9]",1685348271.6797035
8,mono_75,Op-4,"[4.07, 8.15, 8.15]","[100.0, 100.0, 99.6]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.4, 23.8, 20.4]",1685348273.7917473
33,mono_75,Op-2,"[8.15, 8.15, 7.66]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[19.9, 21.8, 23.3]",1685348277.8204262
8,mono_75,Op-5,"[8.15, 7.66, 7.66]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 99.0]]","[21.8, 23.0, 21.4]",1685348279.6639469
9,mono_75,Op-7,"[8.15, 7.66, 7.66]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 99.0]]","[21.8, 23.3, 21.4]",1685348279.9011037
8,mono_75,Op-6,"[7.66, 7.2, 7.2]","[99.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.2, 22.7, 21.7]",1685348284.7138116
9,mono_75,Op-8,"[7.66, 7.2, 7.2]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 97.0]]","[22.0, 22.8, 21.6]",1685348285.0507445
9,mono_75,Op-9,"[7.2, 7.2, 6.95]","[100.0, 98.5, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.2, 22.8]",1685348288.0533152
14,mono_75,Op-6,"[7.2, 6.95, 6.95]","[99.5, 100.0, 100.0]","[[100.0, 97.0], [100.0, 100.0], [100.0, 99.0]]","[21.9, 22.7, 21.6]",1685348289.6049192
18,mono_75,Op-2,"[7.2, 6.95, 6.95]","[98.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.8, 21.7]",1685348290.14265
14,mono_75,Op-7,"[6.95, 6.63, 6.63]","[100.0, 98.0, 96.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 91.9]]","[22.0, 22.8, 21.7]",1685348294.756612
6,mono_75,Op-2,"[6.95, 6.63, 6.63]","[100.0, 98.0, 91.9]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.9, 22.5]",1685348295.059498
14,mono_75,Op-8,"[6.63, 6.34, 6.34]","[91.8, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.2, 23.4, 24.4]",1685348299.7298646
6,mono_75,Op-3,"[6.63, 6.34, 6.34]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 23.5, 24.5]",1685348299.9091663
14,mono_75,Op-9,"[6.34, 6.34, 6.15]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.8, 24.7, 22.9]",1685348302.7333298
59,mono_75,Op-4,"[6.15, 6.15, 6.14]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.3, 23.3, 24.8]",1685348307.013434
6,mono_75,Op-4,"[6.15, 6.15, 6.14]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.9, 23.6, 24.5]",1685348307.2294407
55,mono_75,Op-4,"[6.15, 6.15, 6.14]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.9, 23.6, 24.5]",1685348307.3536181
59,mono_75,Op-5,"[6.14, 5.89, 5.89]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[21.7, 23.2, 21.6]",1685348313.8653965
6,mono_75,Op-5,"[6.14, 5.89, 5.89]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[21.9, 22.8, 22.2]",1685348314.1798537
55,mono_75,Op-5,"[6.14, 5.89, 5.89]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 23.0]",1685348314.5940094
42,mono_75,Op-2,"[5.89, 5.66, 5.66]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.8, 23.6, 24.5]",1685348318.9462252
40,mono_75,Op-4,"[5.89, 5.66, 5.66]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.4, 23.7, 22.7]",1685348319.490226
43,mono_75,Op-2,"[5.66, 6.73, 6.73]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[21.7, 22.2, 21.0]",1685348325.4775305
42,mono_75,Op-3,"[6.73, 6.73, 6.73]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.1, 22.8, 21.8]",1685348326.0802565
40,mono_75,Op-5,"[6.73, 6.73, 6.51]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.0, 22.8]",1685348326.845981
8,mono_75,Op-7,"[6.51, 6.51, 6.51]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.0, 23.4, 24.7]",1685348331.1521318
42,mono_75,Op-4,"[6.51, 6.51, 6.51]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.9, 23.4, 24.6]",1685348331.17511
52,mono_75,Op-2,"[7.35, 7.35, 6.92]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.7, 21.6]",1685348338.1769
42,mono_75,Op-5,"[7.35, 7.35, 6.92]","[99.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 21.6]",1685348338.43787
8,mono_75,Op-8,"[7.35, 7.35, 6.92]","[99.5, 100.0, 99.5]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 21.7]",1685348338.5237782
8,mono_75,Op-9,"[6.92, 6.92, 6.6]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[20.3, 22.0, 22.8]",1685348341.5336995
2,mono_75,Op-4,"[6.92, 6.92, 6.6]","[100.0, 100.0, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 98.0]]","[22.0, 22.8, 22.1]",1685348343.3067427
63,mono_75,Op-2,"[6.92, 6.92, 6.6]","[100.0, 100.0, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 98.0]]","[22.0, 22.8, 22.1]",1685348343.3152785
2,mono_75,Op-5,"[6.6, 6.6, 6.56]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 22.7, 21.6]",1685348348.0335047
63,mono_75,Op-3,"[6.6, 6.6, 6.56]","[99.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 21.7]",1685348348.328847
32,mono_75,Op-4,"[6.56, 6.56, 6.27]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [99.0, 100.0]]","[22.0, 22.8, 21.7]",1685348352.9815285
55,mono_75,Op-6,"[6.56, 6.56, 6.27]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [99.0, 100.0]]","[22.0, 23.0, 21.7]",1685348353.16832
53,mono_75,Op-2,"[6.27, 6.27, 6.25]","[99.5, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 21.7]",1685348357.769508
32,mono_75,Op-5,"[6.27, 6.27, 6.25]","[99.5, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.1, 21.9]",1685348357.8367138
18,mono_75,Op-3,"[6.25, 6.25, 6.31]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.9, 21.9]",1685348362.4271462
32,mono_75,Op-6,"[6.25, 6.25, 6.31]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 21.8]",1685348362.5294409
57,mono_75,Op-4,"[6.31, 6.31, 6.04]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [99.0, 100.0]]","[22.0, 22.8, 21.7]",1685348367.1894622
6,mono_75,Op-6,"[6.31, 6.31, 6.04]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 99.0], [100.0, 100.0]]","[22.0, 22.8, 21.8]",1685348367.5197458
57,mono_75,Op-5,"[6.04, 6.04, 5.8]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.8, 21.8]",1685348372.0661204
13,mono_75,Op-2,"[6.04, 6.04, 5.8]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.9, 21.9]",1685348372.1543188
32,mono_75,Op-7,"[5.8, 5.8, 5.5]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 96.9]]","[21.9, 22.7, 21.6]",1685348376.7544737
7,mono_75,Op-2,"[5.8, 5.8, 5.5]","[100.0, 100.0, 98.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.9, 21.7]",1685348377.3097034
32,mono_75,Op-8,"[5.5, 5.5, 5.22]","[98.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.7, 21.7]",1685348381.9334526
58,mono_75,Op-2,"[5.5, 5.5, 5.22]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.9, 21.7]",1685348382.1986005
32,mono_75,Op-9,"[5.5, 5.22, 5.22]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[20.3, 22.3, 22.9]",1685348384.9369037
63,mono_75,Op-4,"[5.22, 5.22, 6.08]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 21.8]",1685348386.7747633
58,mono_75,Op-3,"[5.22, 5.22, 6.08]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.8, 21.8]",1685348386.8160048
30,mono_75,Op-2,"[6.08, 6.08, 8.4]","[100.0, 100.0, 99.5]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.8, 21.7]",1685348391.707217
63,mono_75,Op-5,"[6.08, 6.08, 8.4]","[100.0, 100.0, 99.5]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.9, 21.7]",1685348391.7317984
30,mono_75,Op-3,"[8.4, 8.4, 8.4]","[99.5, 100.0, 98.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.1, 21.7]",1685348396.4502904
51,mono_75,Op-2,"[8.4, 8.4, 8.4]","[100.0, 100.0, 98.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.1, 21.7]",1685348396.4921827
30,mono_75,Op-4,"[7.96, 7.96, 7.96]","[98.5, 98.0, 99.5]","[[100.0, 100.0], [98.0, 100.0], [100.0, 100.0]]","[21.9, 22.9, 21.7]",1685348401.1238964
51,mono_75,Op-3,"[7.96, 7.96, 7.96]","[100.0, 97.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 21.7]",1685348401.1998274
30,mono_75,Op-5,"[7.57, 7.57, 7.57]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.9, 22.7, 21.7]",1685348405.7928796
51,mono_75,Op-4,"[7.57, 7.57, 7.57]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.8, 21.9]",1685348405.8801312
58,mono_75,Op-4,"[7.57, 7.2, 7.2]","[100.0, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 22.7, 21.8]",1685348410.4200344
51,mono_75,Op-5,"[7.2, 7.2, 7.2]","[100.0, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.0, 21.7]",1685348410.6288111
58,mono_75,Op-5,"[7.2, 8.63, 8.63]","[99.5, 100.0, 98.4]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.0, 22.9, 21.7]",1685348415.1547754
22,mono_75,Op-4,"[7.2, 8.63, 8.63]","[99.5, 100.0, 98.4]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.0, 22.8, 22.0]",1685348415.3745143
56,mono_75,Op-4,"[8.63, 9.94, 9.94]","[98.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.0, 22.8, 21.7]",1685348420.0107896
22,mono_75,Op-5,"[8.63, 9.94, 9.94]","[98.5, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.2, 22.8, 21.7]",1685348420.0809824
56,mono_75,Op-5,"[9.94, 9.38, 9.38]","[99.5, 99.5, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.0, 22.7, 21.7]",1685348424.9861708
22,mono_75,Op-6,"[9.94, 9.38, 9.38]","[100.0, 99.5, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.0, 22.8, 21.9]",1685348425.0842738
46,mono_75,Op-2,"[9.38, 8.79, 8.79]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 94.9]]","[21.8, 23.0, 21.5]",1685348429.7889712
59,mono_75,Op-6,"[9.38, 8.79, 8.79]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 95.0]]","[22.0, 22.8, 21.8]",1685348430.0423138
46,mono_75,Op-3,"[8.79, 8.33, 8.33]","[99.0, 100.0, 100.0]","[[100.0, 98.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 22.8, 21.4]",1685348434.3405228
4,mono_75,Op-8,"[8.79, 8.33, 8.33]","[98.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.9, 22.0]",1685348435.0774877
4,mono_75,Op-9,"[8.33, 8.33, 7.9]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[20.8, 22.0, 21.8]",1685348438.0857463
54,mono_75,Op-3,"[8.33, 7.9, 7.9]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [99.0, 100.0], [100.0, 100.0]]","[22.0, 22.6, 21.3]",1685348439.1653175
51,mono_75,Op-6,"[8.33, 7.9, 7.9]","[99.5, 99.5, 99.5]","[[100.0, 100.0], [99.0, 100.0], [100.0, 100.0]]","[22.1, 21.3, 21.8]",1685348439.8530798
35,mono_75,Op-2,"[7.9, 8.79, 8.79]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.7, 22.5, 21.4]",1685348443.774307
51,mono_75,Op-7,"[7.9, 8.79, 8.79]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 99.0]]","[22.0, 21.6, 21.9]",1685348444.7613916
35,mono_75,Op-3,"[8.79, 8.79, 8.25]","[100.0, 100.0, 100.0]","[[100.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 22.4, 22.4]",1685348448.477432
26,mono_75,Op-2,"[8.79, 8.25, 8.25]","[100.0, 100.0, 99.5]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.8, 22.9]",1685348449.472856
35,mono_75,Op-4,"[8.25, 8.25, 7.82]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.0, 23.4, 24.5]",1685348453.5335724
17,mono_75,Op-4,"[8.25, 7.82, 7.82]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.4, 24.2, 24.7]",1685348454.5676394
17,mono_75,Op-5,"[8.24, 8.24, 8.24]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.0, 23.5, 24.8]",1685348460.682257
35,mono_75,Op-5,"[8.24, 8.24, 8.24]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 23.6, 24.8]",1685348460.7386682
47,mono_75,Op-2,"[8.24, 8.24, 8.24]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[23.1, 23.5, 24.6]",1685348460.8648899
17,mono_75,Op-6,"[7.82, 7.82, 7.43]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[21.8, 23.1, 21.6]",1685348467.568432
12,mono_75,Op-6,"[7.82, 7.82, 7.43]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 23.1, 21.7]",1685348467.6661227
47,mono_75,Op-3,"[7.82, 7.82, 7.43]","[100.0, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.9, 21.7]",1685348467.79346
12,mono_75,Op-7,"[7.43, 7.43, 7.16]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[22.0, 22.8, 21.8]",1685348472.3728473
3,mono_75,Op-2,"[7.43, 7.43, 7.16]","[99.5, 100.0, 100.0]","[[100.0, 100.0], [100.0, 100.0], [99.0, 100.0]]","[21.9, 23.1, 21.8]",1685348472.6218941
12,mono_75,Op-8,"[7.16, 7.16, 6.9]","[100.0, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.1, 23.0, 22.6]",1685348477.0829163
56,mono_75,Op-6,"[7.16, 7.16, 6.9]","[100.0, 100.0, 99.0]","[[100.0, 100.0], [100.0, 100.0], [100.0, 100.0]]","[22.0, 22.9, 22.8]",1685348477.5497653
12,mono_75,Op-9,"[7.16, 6.9, 6.9]","[100.0, 100.0, 100.0]","[[99.0, 99.0], [100.0, 100.0], [100.0, 100.0]]","[20.1, 23.1, 23.6]",1685348480.0855646
