Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Op-5-ShowElement-58,1,3498,3498,3498,0.00,0.000%,.28588,0.08,0.10,292.0
Op-4-HideElement-29,1,533144,533144,533144,0.00,0.000%,.00188,0.00,0.00,292.0
Op-8-GenerateAvatar-51,1,23176,23176,23176,0.00,0.000%,.04315,0.01,0.02,292.0
Workflow-User-51,1,864064,864064,864064,0.00,0.000%,.00116,0.00,0.00,3366.0
Op-6-ChangeTextureColor-58,1,5043,5043,5043,0.00,0.000%,.19829,0.06,0.08,292.0
Op-5-ShowElement-29,1,4913,4913,4913,0.00,0.000%,.20354,0.06,0.07,292.0
Op-6-ChangeTextureColor-66,1,108522,108522,108522,0.00,0.000%,.00921,0.00,0.00,292.0
Op-6-ChangeTextureColor-29,1,3275,3275,3275,0.00,0.000%,.30534,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-29,1,3161,3161,3161,0.00,0.000%,.31636,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-60,1,53916,53916,53916,0.00,0.000%,.01855,0.01,0.01,292.0
Op-8-GenerateAvatar-29,1,3386,3386,3386,0.00,0.000%,.29533,0.08,0.10,292.0
Workflow-User-29,1,874469,874469,874469,0.00,0.000%,.00114,0.00,0.00,3366.0
Op-8-GenerateAvatar-19,1,319653,319653,319653,0.00,0.000%,.00313,0.00,0.00,292.0
Workflow-User-19,1,874673,874673,874673,0.00,0.000%,.00114,0.00,0.00,3366.0
Op-6-ChangeTextureColor-74,1,122906,122906,122906,0.00,0.000%,.00814,0.00,0.00,292.0
Op-8-GenerateAvatar-43,1,347588,347588,347588,0.00,0.000%,.00288,0.00,0.00,292.0
Workflow-User-43,1,877641,877641,877641,0.00,0.000%,.00114,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-74,1,3204,3204,3204,0.00,0.000%,.31211,0.09,0.12,292.0
Op-8-GenerateAvatar-5,1,150066,150066,150066,0.00,0.000%,.00666,0.00,0.00,292.0
Workflow-User-5,1,881282,881282,881282,0.00,0.000%,.00113,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-58,1,19611,19611,19611,0.00,0.000%,.05099,0.01,0.02,292.0
Op-8-GenerateAvatar-74,1,3283,3283,3283,0.00,0.000%,.30460,0.09,0.11,292.0
Workflow-User-74,1,883536,883536,883536,0.00,0.000%,.00113,0.00,0.00,3366.0
Op-4-HideElement-12,1,332147,332147,332147,0.00,0.000%,.00301,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-42,1,80488,80488,80488,0.00,0.000%,.01242,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-11,1,257659,257659,257659,0.00,0.000%,.00388,0.00,0.00,292.0
Op-5-ShowElement-12,1,3196,3196,3196,0.00,0.000%,.31289,0.09,0.11,292.0
Op-3-GetItems-32,1,257155,257155,257155,0.00,0.000%,.00389,0.00,0.00,1298.0
Op-8-GenerateAvatar-65,1,464695,464695,464695,0.00,0.000%,.00215,0.00,0.00,292.0
Workflow-User-65,1,893330,893330,893330,0.00,0.000%,.00112,0.00,0.00,3366.0
Op-4-HideElement-32,1,3204,3204,3204,0.00,0.000%,.31211,0.09,0.13,292.0
Op-3-GetItems-31,1,124672,124672,124672,0.00,0.000%,.00802,0.01,0.00,1298.0
Op-5-ShowElement-32,1,3143,3143,3143,0.00,0.000%,.31817,0.09,0.12,292.0
Op-4-HideElement-31,1,3111,3111,3111,0.00,0.000%,.32144,0.09,0.13,292.0
Op-7-ChangeTextureMaterial-17,1,198953,198953,198953,0.00,0.000%,.00503,0.00,0.00,292.0
Op-5-ShowElement-31,1,3250,3250,3250,0.00,0.000%,.30769,0.09,0.11,292.0
Op-8-GenerateAvatar-17,1,3202,3202,3202,0.00,0.000%,.31230,0.09,0.11,292.0
Workflow-User-17,1,906279,906279,906279,0.00,0.000%,.00110,0.00,0.00,3366.0
Op-6-ChangeTextureColor-31,1,3094,3094,3094,0.00,0.000%,.32321,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-31,1,2920,2920,2920,0.00,0.000%,.34247,0.10,0.13,292.0
Op-4-HideElement-62,1,378956,378956,378956,0.00,0.000%,.00264,0.00,0.00,292.0
Op-8-GenerateAvatar-31,1,3086,3086,3086,0.00,0.000%,.32404,0.09,0.12,292.0
Workflow-User-31,1,912302,912302,912302,0.00,0.000%,.00110,0.00,0.00,3366.0
Op-5-ShowElement-62,1,3258,3258,3258,0.00,0.000%,.30694,0.09,0.11,292.0
Op-6-ChangeTextureColor-21,1,266593,266593,266593,0.00,0.000%,.00375,0.00,0.00,292.0
Op-6-ChangeTextureColor-62,1,3113,3113,3113,0.00,0.000%,.32123,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-21,1,3076,3076,3076,0.00,0.000%,.32510,0.09,0.13,292.0
Op-7-ChangeTextureMaterial-8,1,188859,188859,188859,0.00,0.000%,.00529,0.00,0.00,292.0
Op-8-GenerateAvatar-21,1,2989,2989,2989,0.00,0.000%,.33456,0.10,0.12,292.0
Workflow-User-21,1,921604,921604,921604,0.00,0.000%,.00109,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-62,1,6338,6338,6338,0.00,0.000%,.15778,0.04,0.06,292.0
Op-8-GenerateAvatar-60,1,53452,53452,53452,0.00,0.000%,.01871,0.01,0.01,292.0
Workflow-User-60,1,924224,924224,924224,0.00,0.000%,.00108,0.00,0.00,3366.0
Op-6-ChangeTextureColor-26,1,69225,69225,69225,0.00,0.000%,.01445,0.00,0.01,292.0
Op-6-ChangeTextureColor-71,1,203041,203041,203041,0.00,0.000%,.00493,0.00,0.00,292.0
Op-8-GenerateAvatar-58,1,44362,44362,44362,0.00,0.000%,.02254,0.01,0.01,292.0
Workflow-User-58,1,928083,928083,928083,0.00,0.000%,.00108,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-71,1,3160,3160,3160,0.00,0.000%,.31646,0.09,0.12,292.0
Op-6-ChangeTextureColor-35,1,75297,75297,75297,0.00,0.000%,.01328,0.00,0.01,292.0
Op-7-ChangeTextureMaterial-13,1,194912,194912,194912,0.00,0.000%,.00513,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-35,1,3092,3092,3092,0.00,0.000%,.32342,0.09,0.12,292.0
Op-8-GenerateAvatar-3,1,160763,160763,160763,0.00,0.000%,.00622,0.00,0.00,292.0
Workflow-User-3,1,937408,937408,937408,0.00,0.000%,.00107,0.00,0.00,3366.0
Op-8-GenerateAvatar-42,1,50643,50643,50643,0.00,0.000%,.01975,0.01,0.01,292.0
Workflow-User-42,1,937745,937745,937745,0.00,0.000%,.00107,0.00,0.00,3366.0
Op-8-GenerateAvatar-71,1,9292,9292,9292,0.00,0.000%,.10762,0.03,0.04,292.0
Workflow-User-71,1,939705,939705,939705,0.00,0.000%,.00106,0.00,0.00,3366.0
Op-2-GetAnimations-18,1,941085,941085,941085,0.00,0.000%,.00106,0.00,0.00,296.0
Op-8-GenerateAvatar-16,1,247055,247055,247055,0.00,0.000%,.00405,0.00,0.00,292.0
Workflow-User-16,1,943412,943412,943412,0.00,0.000%,.00106,0.00,0.00,3366.0
Op-3-GetItems-18,1,3205,3205,3205,0.00,0.000%,.31201,0.40,0.05,1298.0
Op-8-GenerateAvatar-13,1,12240,12240,12240,0.00,0.000%,.08170,0.02,0.03,292.0
Workflow-User-13,1,946484,946484,946484,0.00,0.000%,.00106,0.00,0.00,3366.0
Op-4-HideElement-18,1,3057,3057,3057,0.00,0.000%,.32712,0.09,0.14,292.0
Op-6-ChangeTextureColor-2,1,190871,190871,190871,0.00,0.000%,.00524,0.00,0.00,292.0
Op-6-ChangeTextureColor-57,1,373738,373738,373738,0.00,0.000%,.00268,0.00,0.00,292.0
Op-5-ShowElement-18,1,4363,4363,4363,0.00,0.000%,.22920,0.07,0.08,292.0
Op-7-ChangeTextureMaterial-66,1,86407,86407,86407,0.00,0.000%,.01157,0.00,0.00,292.0
Op-6-ChangeTextureColor-18,1,2985,2985,2985,0.00,0.000%,.33501,0.10,0.13,292.0
Op-8-GenerateAvatar-66,1,2865,2865,2865,0.00,0.000%,.34904,0.10,0.12,292.0
Workflow-User-66,1,956568,956568,956568,0.00,0.000%,.00105,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-18,1,3084,3084,3084,0.00,0.000%,.32425,0.09,0.13,292.0
Op-8-GenerateAvatar-62,1,38102,38102,38102,0.00,0.000%,.02625,0.01,0.01,292.0
Workflow-User-62,1,959824,959824,959824,0.00,0.000%,.00104,0.00,0.00,3366.0
Op-8-GenerateAvatar-18,1,2903,2903,2903,0.00,0.000%,.34447,0.10,0.12,292.0
Workflow-User-18,1,960722,960722,960722,0.00,0.000%,.00104,0.00,0.00,3366.0
Op-6-ChangeTextureColor-12,1,72962,72962,72962,0.00,0.000%,.01371,0.00,0.01,292.0
Op-6-ChangeTextureColor-32,1,63783,63783,63783,0.00,0.000%,.01568,0.00,0.01,292.0
Op-7-ChangeTextureMaterial-12,1,2806,2806,2806,0.00,0.000%,.35638,0.10,0.14,292.0
Op-7-ChangeTextureMaterial-57,1,15488,15488,15488,0.00,0.000%,.06457,0.02,0.02,292.0
Op-8-GenerateAvatar-12,1,2861,2861,2861,0.00,0.000%,.34953,0.10,0.12,292.0
Workflow-User-12,1,969234,969234,969234,0.00,0.000%,.00103,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-32,1,6117,6117,6117,0.00,0.000%,.16348,0.05,0.06,292.0
Op-8-GenerateAvatar-8,1,53431,53431,53431,0.00,0.000%,.01872,0.01,0.01,292.0
Workflow-User-8,1,972612,972612,972612,0.00,0.000%,.00103,0.00,0.00,3366.0
Op-8-GenerateAvatar-32,1,2938,2938,2938,0.00,0.000%,.34037,0.10,0.12,292.0
Workflow-User-32,1,972604,972604,972604,0.00,0.000%,.00103,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-2,1,24525,24525,24525,0.00,0.000%,.04077,0.01,0.02,292.0
Op-7-ChangeTextureMaterial-26,1,50529,50529,50529,0.00,0.000%,.01979,0.01,0.01,292.0
Op-8-GenerateAvatar-2,1,2995,2995,2995,0.00,0.000%,.33389,0.10,0.12,292.0
Workflow-User-2,1,978684,978684,978684,0.00,0.000%,.00102,0.00,0.00,3366.0
Op-8-GenerateAvatar-26,1,2939,2939,2939,0.00,0.000%,.34025,0.10,0.12,292.0
Workflow-User-26,1,978860,978860,978860,0.00,0.000%,.00102,0.00,0.00,3366.0
Op-8-GenerateAvatar-57,1,15249,15249,15249,0.00,0.000%,.06558,0.02,0.02,292.0
Workflow-User-57,1,981578,981578,981578,0.00,0.000%,.00102,0.00,0.00,3366.0
Op-8-GenerateAvatar-35,1,47220,47220,47220,0.00,0.000%,.02118,0.01,0.01,292.0
Workflow-User-35,1,981882,981882,981882,0.00,0.000%,.00102,0.00,0.00,3366.0
Op-8-GenerateAvatar-11,1,94818,94818,94818,0.00,0.000%,.01055,0.00,0.00,292.0
Workflow-User-11,1,985414,985414,985414,0.00,0.000%,.00101,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-68,1,465961,465961,465961,0.00,0.000%,.00215,0.00,0.00,292.0
Op-8-GenerateAvatar-68,1,2748,2748,2748,0.00,0.000%,.36390,0.10,0.13,292.0
Workflow-User-68,1,987477,987477,987477,0.00,0.000%,.00101,0.00,0.00,3366.0
Op-6-ChangeTextureColor-44,1,205407,205407,205407,0.00,0.000%,.00487,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-44,1,2609,2609,2609,0.00,0.000%,.38329,0.11,0.15,292.0
Op-8-GenerateAvatar-44,1,2498,2498,2498,0.00,0.000%,.40032,0.11,0.14,292.0
Workflow-User-44,1,993280,993280,993280,0.00,0.000%,.00101,0.00,0.00,3366.0
TOTAL,675,158262,3,993280,260155.21,0.000%,.67918,0.50,0.35,748.0
