Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Op-2-GetAnimations-76,1,436971,436971,436971,0.00,0.000%,.00229,0.00,0.00,296.0
Op-5-ShowElement-84,1,5314,5314,5314,0.00,0.000%,.18818,0.05,0.07,292.0
Op-4-HideElement-10,1,31760,31760,31760,0.00,0.000%,.03149,0.01,0.01,292.0
Op-2-GetAnimations-20,1,447242,447242,447242,0.00,0.000%,.00224,0.00,0.00,296.0
Op-5-ShowElement-10,1,5156,5156,5156,0.00,0.000%,.19395,0.06,0.07,292.0
Op-3-GetItems-20,1,5013,5013,5013,0.00,0.000%,.19948,0.25,0.03,1298.0
Op-6-ChangeTextureColor-10,1,4899,4899,4899,0.00,0.000%,.20412,0.06,0.08,292.0
Op-2-GetAnimations-94,1,456113,456113,456113,0.00,0.000%,.00219,0.00,0.00,296.0
Op-4-HideElement-61,1,224734,224734,224734,0.00,0.000%,.00445,0.00,0.00,292.0
Op-3-GetItems-17,1,251293,251293,251293,0.00,0.000%,.00398,0.01,0.00,1298.0
Op-5-ShowElement-61,1,6504,6504,6504,0.00,0.000%,.15375,0.04,0.06,292.0
Op-7-ChangeTextureMaterial-10,1,12019,12019,12019,0.00,0.000%,.08320,0.02,0.03,292.0
Op-6-ChangeTextureColor-61,1,4961,4961,4961,0.00,0.000%,.20157,0.06,0.08,292.0
Op-8-GenerateAvatar-10,1,4855,4855,4855,0.00,0.000%,.20597,0.06,0.07,292.0
Workflow-User-10,1,470075,470075,470075,0.00,0.000%,.00213,0.01,0.00,3366.0
Op-2-GetAnimations-13,1,474922,474922,474922,0.00,0.000%,.00211,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-61,1,5048,5048,5048,0.00,0.000%,.19810,0.06,0.08,292.0
Op-8-GenerateAvatar-38,1,109560,109560,109560,0.00,0.000%,.00913,0.00,0.00,292.0
Workflow-User-38,1,479660,479660,479660,0.00,0.000%,.00208,0.01,0.00,3366.0
Op-3-GetItems-13,1,5155,5155,5155,0.00,0.000%,.19399,0.25,0.03,1298.0
Op-2-GetAnimations-30,1,484517,484517,484517,0.00,0.000%,.00206,0.00,0.00,296.0
Op-2-GetAnimations-58,1,484477,484477,484477,0.00,0.000%,.00206,0.00,0.00,296.0
Op-2-GetAnimations-36,1,489401,489401,489401,0.00,0.000%,.00204,0.00,0.00,296.0
Op-3-GetItems-58,1,4838,4838,4838,0.00,0.000%,.20670,0.26,0.03,1298.0
Op-4-HideElement-58,1,4656,4656,4656,0.00,0.000%,.21478,0.06,0.09,292.0
Op-3-GetItems-36,1,4964,4964,4964,0.00,0.000%,.20145,0.26,0.03,1298.0
Op-5-ShowElement-58,1,4977,4977,4977,0.00,0.000%,.20092,0.06,0.07,292.0
Op-2-GetAnimations-96,1,498745,498745,498745,0.00,0.000%,.00201,0.00,0.00,296.0
Op-6-ChangeTextureColor-58,1,5009,5009,5009,0.00,0.000%,.19964,0.06,0.08,292.0
Op-2-GetAnimations-33,1,504403,504403,504403,0.00,0.000%,.00198,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-58,1,4809,4809,4809,0.00,0.000%,.20794,0.06,0.08,292.0
Op-3-GetItems-33,1,5053,5053,5053,0.00,0.000%,.19790,0.25,0.03,1298.0
Op-8-GenerateAvatar-58,1,5197,5197,5197,0.00,0.000%,.19242,0.05,0.07,292.0
Workflow-User-58,1,514172,514172,514172,0.00,0.000%,.00194,0.01,0.00,3366.0
Op-7-ChangeTextureMaterial-2,1,150256,150256,150256,0.00,0.000%,.00666,0.00,0.00,292.0
Op-3-GetItems-54,1,188894,188894,188894,0.00,0.000%,.00529,0.01,0.00,1298.0
Op-2-GetAnimations-8,1,520481,520481,520481,0.00,0.000%,.00192,0.00,0.00,296.0
Op-4-HideElement-54,1,5296,5296,5296,0.00,0.000%,.18882,0.05,0.08,292.0
Op-3-GetItems-8,1,4943,4943,4943,0.00,0.000%,.20231,0.26,0.03,1298.0
Op-4-HideElement-33,1,19811,19811,19811,0.00,0.000%,.05048,0.01,0.02,292.0
Op-5-ShowElement-54,1,4680,4680,4680,0.00,0.000%,.21368,0.06,0.08,292.0
Op-5-ShowElement-33,1,4842,4842,4842,0.00,0.000%,.20653,0.06,0.08,292.0
Op-7-ChangeTextureMaterial-75,1,102273,102273,102273,0.00,0.000%,.00978,0.00,0.00,292.0
Op-4-HideElement-83,1,163481,163481,163481,0.00,0.000%,.00612,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-57,1,353254,353254,353254,0.00,0.000%,.00283,0.00,0.00,292.0
Op-4-HideElement-35,1,118518,118518,118518,0.00,0.000%,.00844,0.00,0.00,292.0
Op-5-ShowElement-83,1,5392,5392,5392,0.00,0.000%,.18546,0.05,0.07,292.0
Op-5-ShowElement-35,1,5147,5147,5147,0.00,0.000%,.19429,0.06,0.07,292.0
Op-3-GetItems-79,1,380643,380643,380643,0.00,0.000%,.00263,0.00,0.00,1298.0
Op-2-GetAnimations-46,1,554179,554179,554179,0.00,0.000%,.00180,0.00,0.00,296.0
Op-6-ChangeTextureColor-34,1,379759,379759,379759,0.00,0.000%,.00263,0.00,0.00,292.0
Op-4-HideElement-8,1,36087,36087,36087,0.00,0.000%,.02771,0.01,0.01,292.0
Op-3-GetItems-30,1,77756,77756,77756,0.00,0.000%,.01286,0.02,0.00,1298.0
Op-2-GetAnimations-42,1,562786,562786,562786,0.00,0.000%,.00178,0.00,0.00,296.0
Op-5-ShowElement-8,1,5703,5703,5703,0.00,0.000%,.17535,0.05,0.06,292.0
Op-2-GetAnimations-63,1,567575,567575,567575,0.00,0.000%,.00176,0.00,0.00,296.0
Op-3-GetItems-92,1,436728,436728,436728,0.00,0.000%,.00229,0.00,0.00,1298.0
Op-3-GetItems-44,1,381482,381482,381482,0.00,0.000%,.00262,0.00,0.00,1298.0
Op-3-GetItems-24,1,347045,347045,347045,0.00,0.000%,.00288,0.00,0.00,1298.0
Op-4-HideElement-30,1,17693,17693,17693,0.00,0.000%,.05652,0.02,0.02,292.0
Op-4-HideElement-24,1,5166,5166,5166,0.00,0.000%,.19357,0.06,0.08,292.0
Op-5-ShowElement-30,1,4968,4968,4968,0.00,0.000%,.20129,0.06,0.07,292.0
Op-5-ShowElement-24,1,4891,4891,4891,0.00,0.000%,.20446,0.06,0.07,292.0
Op-6-ChangeTextureColor-30,1,4921,4921,4921,0.00,0.000%,.20321,0.06,0.08,292.0
Op-6-ChangeTextureColor-24,1,5094,5094,5094,0.00,0.000%,.19631,0.06,0.07,292.0
Op-7-ChangeTextureMaterial-30,1,4988,4988,4988,0.00,0.000%,.20048,0.06,0.08,292.0
Op-3-GetItems-77,1,377062,377062,377062,0.00,0.000%,.00265,0.00,0.00,1298.0
Op-4-HideElement-50,1,181049,181049,181049,0.00,0.000%,.00552,0.00,0.00,292.0
Op-4-HideElement-77,1,4865,4865,4865,0.00,0.000%,.20555,0.06,0.09,292.0
Op-5-ShowElement-77,1,6729,6729,6729,0.00,0.000%,.14861,0.04,0.05,292.0
Op-5-ShowElement-50,1,7768,7768,7768,0.00,0.000%,.12873,0.04,0.05,292.0
Op-3-GetItems-88,1,242046,242046,242046,0.00,0.000%,.00413,0.01,0.00,1298.0
Op-4-HideElement-88,1,4701,4701,4701,0.00,0.000%,.21272,0.06,0.09,292.0
Op-6-ChangeTextureColor-50,1,4926,4926,4926,0.00,0.000%,.20300,0.06,0.08,292.0
Op-5-ShowElement-88,1,4558,4558,4558,0.00,0.000%,.21939,0.06,0.08,292.0
Op-7-ChangeTextureMaterial-50,1,4783,4783,4783,0.00,0.000%,.20907,0.06,0.08,292.0
Op-6-ChangeTextureColor-88,1,4778,4778,4778,0.00,0.000%,.20929,0.06,0.08,292.0
Op-8-GenerateAvatar-50,1,4949,4949,4949,0.00,0.000%,.20206,0.06,0.07,292.0
Workflow-User-50,1,621986,621986,621986,0.00,0.000%,.00161,0.01,0.00,3366.0
Op-7-ChangeTextureMaterial-88,1,4889,4889,4889,0.00,0.000%,.20454,0.06,0.08,292.0
Op-6-ChangeTextureColor-83,1,83216,83216,83216,0.00,0.000%,.01202,0.00,0.00,292.0
Op-8-GenerateAvatar-88,1,4959,4959,4959,0.00,0.000%,.20165,0.06,0.07,292.0
Workflow-User-88,1,631005,631005,631005,0.00,0.000%,.00158,0.01,0.00,3366.0
Op-7-ChangeTextureMaterial-83,1,4428,4428,4428,0.00,0.000%,.22584,0.06,0.09,292.0
Op-2-GetAnimations-73,1,635846,635846,635846,0.00,0.000%,.00157,0.00,0.00,296.0
Op-2-GetAnimations-7,1,637501,637501,637501,0.00,0.000%,.00157,0.00,0.00,296.0
Op-3-GetItems-73,1,4767,4767,4767,0.00,0.000%,.20978,0.27,0.03,1298.0
Op-3-GetItems-7,1,4762,4762,4762,0.00,0.000%,.21000,0.27,0.03,1298.0
Op-3-GetItems-56,1,636742,636742,636742,0.00,0.000%,.00157,0.00,0.00,1298.0
Op-2-GetAnimations-12,1,647059,647059,647059,0.00,0.000%,.00155,0.00,0.00,296.0
Op-4-HideElement-56,1,4714,4714,4714,0.00,0.000%,.21213,0.06,0.09,292.0
Op-7-ChangeTextureMaterial-24,1,61371,61371,61371,0.00,0.000%,.01629,0.00,0.01,292.0
Op-2-GetAnimations-51,1,655788,655788,655788,0.00,0.000%,.00152,0.00,0.00,296.0
Op-5-ShowElement-56,1,5196,5196,5196,0.00,0.000%,.19246,0.05,0.07,292.0
Op-8-GenerateAvatar-61,1,185972,185972,185972,0.00,0.000%,.00538,0.00,0.00,292.0
Workflow-User-61,1,660497,660497,660497,0.00,0.000%,.00151,0.00,0.00,3366.0
Op-4-HideElement-73,1,19543,19543,19543,0.00,0.000%,.05117,0.01,0.02,292.0
Op-3-GetItems-40,1,613584,613584,613584,0.00,0.000%,.00163,0.00,0.00,1298.0
Op-5-ShowElement-73,1,6350,6350,6350,0.00,0.000%,.15748,0.04,0.06,292.0
Op-2-GetAnimations-98,1,666444,666444,666444,0.00,0.000%,.00150,0.00,0.00,296.0
Op-6-ChangeTextureColor-73,1,4409,4409,4409,0.00,0.000%,.22681,0.06,0.09,292.0
Op-3-GetItems-98,1,4812,4812,4812,0.00,0.000%,.20781,0.26,0.03,1298.0
Op-3-GetItems-51,1,21511,21511,21511,0.00,0.000%,.04649,0.06,0.01,1298.0
Op-4-HideElement-7,1,36699,36699,36699,0.00,0.000%,.02725,0.01,0.01,292.0
Op-4-HideElement-98,1,6743,6743,6743,0.00,0.000%,.14830,0.04,0.06,292.0
Op-5-ShowElement-7,1,6445,6445,6445,0.00,0.000%,.15516,0.04,0.06,292.0
Op-5-ShowElement-98,1,6457,6457,6457,0.00,0.000%,.15487,0.04,0.06,292.0
Op-6-ChangeTextureColor-84,1,244151,244151,244151,0.00,0.000%,.00410,0.00,0.00,292.0
Op-3-GetItems-94,1,233321,233321,233321,0.00,0.000%,.00429,0.01,0.00,1298.0
Op-7-ChangeTextureMaterial-84,1,5214,5214,5214,0.00,0.000%,.19179,0.05,0.07,292.0
Op-3-GetItems-63,1,126721,126721,126721,0.00,0.000%,.00789,0.01,0.00,1298.0
Op-8-GenerateAvatar-84,1,4351,4351,4351,0.00,0.000%,.22983,0.07,0.08,292.0
Workflow-User-84,1,695478,695478,695478,0.00,0.000%,.00144,0.00,0.00,3366.0
Op-4-HideElement-63,1,4968,4968,4968,0.00,0.000%,.20129,0.06,0.08,292.0
Op-3-GetItems-70,1,549767,549767,549767,0.00,0.000%,.00182,0.00,0.00,1298.0
Op-3-GetItems-46,1,149763,149763,149763,0.00,0.000%,.00668,0.01,0.00,1298.0
Op-5-ShowElement-63,1,5178,5178,5178,0.00,0.000%,.19312,0.06,0.07,292.0
Op-4-HideElement-46,1,4657,4657,4657,0.00,0.000%,.21473,0.06,0.09,292.0
Op-2-GetAnimations-29,1,709459,709459,709459,0.00,0.000%,.00141,0.00,0.00,296.0
Op-4-HideElement-40,1,49136,49136,49136,0.00,0.000%,.02035,0.01,0.01,292.0
Op-8-GenerateAvatar-81,1,498120,498120,498120,0.00,0.000%,.00201,0.00,0.00,292.0
Workflow-User-81,1,715221,715221,715221,0.00,0.000%,.00140,0.00,0.00,3366.0
Op-5-ShowElement-46,1,6989,6989,6989,0.00,0.000%,.14308,0.04,0.05,292.0
Op-5-ShowElement-40,1,4922,4922,4922,0.00,0.000%,.20317,0.06,0.07,292.0
Op-2-GetAnimations-15,1,720754,720754,720754,0.00,0.000%,.00139,0.00,0.00,296.0
Op-4-HideElement-91,1,676795,676795,676795,0.00,0.000%,.00148,0.00,0.00,292.0
Op-3-GetItems-15,1,4151,4151,4151,0.00,0.000%,.24091,0.31,0.04,1298.0
Op-5-ShowElement-91,1,4734,4734,4734,0.00,0.000%,.21124,0.06,0.08,292.0
Op-2-GetAnimations-49,1,729273,729273,729273,0.00,0.000%,.00137,0.00,0.00,296.0
Op-3-GetItems-49,1,4216,4216,4216,0.00,0.000%,.23719,0.30,0.04,1298.0
Op-6-ChangeTextureColor-91,1,4360,4360,4360,0.00,0.000%,.22936,0.07,0.09,292.0
Op-7-ChangeTextureMaterial-32,1,540064,540064,540064,0.00,0.000%,.00185,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-23,1,699867,699867,699867,0.00,0.000%,.00143,0.00,0.00,292.0
Op-2-GetAnimations-78,1,741900,741900,741900,0.00,0.000%,.00135,0.00,0.00,296.0
Op-8-GenerateAvatar-32,1,4577,4577,4577,0.00,0.000%,.21848,0.06,0.08,292.0
Workflow-User-32,1,743037,743037,743037,0.00,0.000%,.00135,0.00,0.00,3366.0
Op-6-ChangeTextureColor-56,1,90871,90871,90871,0.00,0.000%,.01100,0.00,0.00,292.0
Op-6-ChangeTextureColor-33,1,212906,212906,212906,0.00,0.000%,.00470,0.00,0.00,292.0
Op-4-HideElement-36,1,256884,256884,256884,0.00,0.000%,.00389,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-56,1,4639,4639,4639,0.00,0.000%,.21556,0.06,0.08,292.0
Op-5-ShowElement-36,1,4551,4551,4551,0.00,0.000%,.21973,0.06,0.08,292.0
Op-7-ChangeTextureMaterial-34,1,201025,201025,201025,0.00,0.000%,.00497,0.00,0.00,292.0
Op-2-GetAnimations-39,1,760246,760246,760246,0.00,0.000%,.00132,0.00,0.00,296.0
Op-2-GetAnimations-18,1,761167,761167,761167,0.00,0.000%,.00131,0.00,0.00,296.0
Op-2-GetAnimations-52,1,764783,764783,764783,0.00,0.000%,.00131,0.00,0.00,296.0
Op-2-GetAnimations-71,1,764990,764990,764990,0.00,0.000%,.00131,0.00,0.00,296.0
Op-3-GetItems-52,1,4814,4814,4814,0.00,0.000%,.20773,0.26,0.03,1298.0
Op-6-ChangeTextureColor-63,1,65922,65922,65922,0.00,0.000%,.01517,0.00,0.01,292.0
Op-4-HideElement-52,1,5318,5318,5318,0.00,0.000%,.18804,0.05,0.08,292.0
Op-7-ChangeTextureMaterial-63,1,4788,4788,4788,0.00,0.000%,.20886,0.06,0.08,292.0
Op-5-ShowElement-52,1,4767,4767,4767,0.00,0.000%,.20978,0.06,0.08,292.0
Op-8-GenerateAvatar-63,1,4738,4738,4738,0.00,0.000%,.21106,0.06,0.08,292.0
Workflow-User-63,1,780129,780129,780129,0.00,0.000%,.00128,0.00,0.00,3366.0
Op-6-ChangeTextureColor-52,1,4879,4879,4879,0.00,0.000%,.20496,0.06,0.08,292.0
Op-4-HideElement-13,1,305188,305188,305188,0.00,0.000%,.00328,0.00,0.00,292.0
Op-5-ShowElement-13,1,6961,6961,6961,0.00,0.000%,.14366,0.04,0.05,292.0
Op-7-ChangeTextureMaterial-52,1,7196,7196,7196,0.00,0.000%,.13897,0.04,0.05,292.0
Op-3-GetItems-29,1,82731,82731,82731,0.00,0.000%,.01209,0.02,0.00,1298.0
Op-2-GetAnimations-74,1,795683,795683,795683,0.00,0.000%,.00126,0.00,0.00,296.0
Op-4-HideElement-29,1,4609,4609,4609,0.00,0.000%,.21697,0.06,0.09,292.0
Op-5-ShowElement-29,1,4454,4454,4454,0.00,0.000%,.22452,0.06,0.08,292.0
Op-8-GenerateAvatar-2,1,286373,286373,286373,0.00,0.000%,.00349,0.00,0.00,292.0
Workflow-User-2,1,801773,801773,801773,0.00,0.000%,.00125,0.00,0.00,3366.0
Op-6-ChangeTextureColor-29,1,4542,4542,4542,0.00,0.000%,.22017,0.06,0.08,292.0
Op-2-GetAnimations-68,1,805659,805659,805659,0.00,0.000%,.00124,0.00,0.00,296.0
Op-3-GetItems-42,1,247552,247552,247552,0.00,0.000%,.00404,0.01,0.00,1298.0
Op-6-ChangeTextureColor-46,1,95220,95220,95220,0.00,0.000%,.01050,0.00,0.00,292.0
Op-4-HideElement-42,1,4364,4364,4364,0.00,0.000%,.22915,0.07,0.09,292.0
Op-7-ChangeTextureMaterial-33,1,68630,68630,68630,0.00,0.000%,.01457,0.00,0.01,292.0
Op-5-ShowElement-42,1,4632,4632,4632,0.00,0.000%,.21589,0.06,0.08,292.0
Op-8-GenerateAvatar-56,1,67807,67807,67807,0.00,0.000%,.01475,0.00,0.01,292.0
Workflow-User-56,1,819348,819348,819348,0.00,0.000%,.00122,0.00,0.00,3366.0
Op-3-GetItems-71,1,58282,58282,58282,0.00,0.000%,.01716,0.02,0.00,1298.0
Op-6-ChangeTextureColor-42,1,4382,4382,4382,0.00,0.000%,.22821,0.07,0.09,292.0
Op-7-ChangeTextureMaterial-42,1,4489,4489,4489,0.00,0.000%,.22277,0.06,0.09,292.0
Op-4-HideElement-45,1,619917,619917,619917,0.00,0.000%,.00161,0.00,0.00,292.0
Op-8-GenerateAvatar-42,1,4709,4709,4709,0.00,0.000%,.21236,0.06,0.08,292.0
Workflow-User-42,1,833062,833062,833062,0.00,0.000%,.00120,0.00,0.00,3366.0
Op-5-ShowElement-45,1,4757,4757,4757,0.00,0.000%,.21022,0.06,0.08,292.0
Op-4-HideElement-94,1,147074,147074,147074,0.00,0.000%,.00680,0.00,0.00,292.0
Op-3-GetItems-74,1,41551,41551,41551,0.00,0.000%,.02407,0.03,0.00,1298.0
Op-6-ChangeTextureColor-36,1,86213,86213,86213,0.00,0.000%,.01160,0.00,0.00,292.0
Op-5-ShowElement-94,1,5036,5036,5036,0.00,0.000%,.19857,0.06,0.07,292.0
Op-3-GetItems-99,1,476097,476097,476097,0.00,0.000%,.00210,0.00,0.00,1298.0
Op-6-ChangeTextureColor-94,1,4387,4387,4387,0.00,0.000%,.22795,0.07,0.09,292.0
Op-7-ChangeTextureMaterial-94,1,4500,4500,4500,0.00,0.000%,.22222,0.06,0.09,292.0
Op-3-GetItems-18,1,90439,90439,90439,0.00,0.000%,.01106,0.01,0.00,1298.0
Op-8-GenerateAvatar-94,1,4626,4626,4626,0.00,0.000%,.21617,0.06,0.08,292.0
Workflow-User-94,1,855470,855470,855470,0.00,0.000%,.00117,0.00,0.00,3366.0
Op-4-HideElement-16,1,539147,539147,539147,0.00,0.000%,.00185,0.00,0.00,292.0
Op-4-HideElement-44,1,285537,285537,285537,0.00,0.000%,.00350,0.00,0.00,292.0
Op-5-ShowElement-16,1,4388,4388,4388,0.00,0.000%,.22789,0.06,0.08,292.0
Op-5-ShowElement-44,1,4241,4241,4241,0.00,0.000%,.23579,0.07,0.09,292.0
Op-6-ChangeTextureColor-16,1,4740,4740,4740,0.00,0.000%,.21097,0.06,0.08,292.0
Op-6-ChangeTextureColor-13,1,79402,79402,79402,0.00,0.000%,.01259,0.00,0.00,292.0
Op-6-ChangeTextureColor-35,1,322528,322528,322528,0.00,0.000%,.00310,0.00,0.00,292.0
Op-6-ChangeTextureColor-45,1,38618,38618,38618,0.00,0.000%,.02589,0.01,0.01,292.0
Op-4-HideElement-49,1,141916,141916,141916,0.00,0.000%,.00705,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-45,1,5043,5043,5043,0.00,0.000%,.19829,0.06,0.08,292.0
Op-5-ShowElement-49,1,4977,4977,4977,0.00,0.000%,.20092,0.06,0.07,292.0
Op-6-ChangeTextureColor-98,1,195500,195500,195500,0.00,0.000%,.00512,0.00,0.00,292.0
Op-6-ChangeTextureColor-49,1,4886,4886,4886,0.00,0.000%,.20467,0.06,0.08,292.0
Op-7-ChangeTextureMaterial-98,1,4974,4974,4974,0.00,0.000%,.20105,0.06,0.08,292.0
Op-7-ChangeTextureMaterial-49,1,4584,4584,4584,0.00,0.000%,.21815,0.06,0.08,292.0
Op-3-GetItems-9,1,464056,464056,464056,0.00,0.000%,.00215,0.00,0.00,1298.0
Op-4-HideElement-3,1,533898,533898,533898,0.00,0.000%,.00187,0.00,0.00,292.0
Op-6-ChangeTextureColor-44,1,30396,30396,30396,0.00,0.000%,.03290,0.01,0.01,292.0
Op-5-ShowElement-3,1,4637,4637,4637,0.00,0.000%,.21566,0.06,0.08,292.0
Op-6-ChangeTextureColor-7,1,214540,214540,214540,0.00,0.000%,.00466,0.00,0.00,292.0
Op-3-GetItems-78,1,161270,161270,161270,0.00,0.000%,.00620,0.01,0.00,1298.0
Op-7-ChangeTextureMaterial-64,1,762365,762365,762365,0.00,0.000%,.00131,0.00,0.00,292.0
Op-4-HideElement-78,1,4471,4471,4471,0.00,0.000%,.22366,0.06,0.09,292.0
Op-6-ChangeTextureColor-8,1,341391,341391,341391,0.00,0.000%,.00293,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-8,1,4446,4446,4446,0.00,0.000%,.22492,0.06,0.09,292.0
Op-5-ShowElement-78,1,4460,4460,4460,0.00,0.000%,.22422,0.06,0.08,292.0
Op-3-GetItems-90,1,694253,694253,694253,0.00,0.000%,.00144,0.00,0.00,1298.0
Op-8-GenerateAvatar-8,1,4691,4691,4691,0.00,0.000%,.21317,0.06,0.08,292.0
Workflow-User-8,1,917777,917777,917777,0.00,0.000%,.00109,0.00,0.00,3366.0
Op-4-HideElement-90,1,4750,4750,4750,0.00,0.000%,.21053,0.06,0.09,292.0
Op-2-GetAnimations-5,1,922704,922704,922704,0.00,0.000%,.00108,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-41,1,704129,704129,704129,0.00,0.000%,.00142,0.00,0.00,292.0
Op-5-ShowElement-90,1,4745,4745,4745,0.00,0.000%,.21075,0.06,0.08,292.0
Op-6-ChangeTextureColor-90,1,4442,4442,4442,0.00,0.000%,.22512,0.06,0.09,292.0
Op-7-ChangeTextureMaterial-100,1,499772,499772,499772,0.00,0.000%,.00200,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-90,1,4559,4559,4559,0.00,0.000%,.21935,0.06,0.08,292.0
Op-8-GenerateAvatar-100,1,4589,4589,4589,0.00,0.000%,.21791,0.06,0.08,292.0
Workflow-User-100,1,935431,935431,935431,0.00,0.000%,.00107,0.00,0.00,3366.0
Op-2-GetAnimations-43,1,939979,939979,939979,0.00,0.000%,.00106,0.00,0.00,296.0
Op-6-ChangeTextureColor-55,1,911057,911057,911057,0.00,0.000%,.00110,0.00,0.00,292.0
Op-3-GetItems-43,1,4529,4529,4529,0.00,0.000%,.22080,0.28,0.03,1298.0
Op-8-GenerateAvatar-57,1,405640,405640,405640,0.00,0.000%,.00247,0.00,0.00,292.0
Workflow-User-57,1,944638,944638,944638,0.00,0.000%,.00106,0.00,0.00,3366.0
Op-4-HideElement-43,1,4059,4059,4059,0.00,0.000%,.24637,0.07,0.10,292.0
Op-6-ChangeTextureColor-78,1,36489,36489,36489,0.00,0.000%,.02741,0.01,0.01,292.0
Op-5-ShowElement-43,1,4404,4404,4404,0.00,0.000%,.22707,0.06,0.08,292.0
Op-2-GetAnimations-26,1,953432,953432,953432,0.00,0.000%,.00105,0.00,0.00,296.0
Op-3-GetItems-39,1,197157,197157,197157,0.00,0.000%,.00507,0.01,0.00,1298.0
Op-3-GetItems-26,1,4705,4705,4705,0.00,0.000%,.21254,0.27,0.03,1298.0
Op-4-HideElement-39,1,4256,4256,4256,0.00,0.000%,.23496,0.07,0.10,292.0
Op-8-GenerateAvatar-52,1,171130,171130,171130,0.00,0.000%,.00584,0.00,0.00,292.0
Workflow-User-52,1,963066,963066,963066,0.00,0.000%,.00104,0.00,0.00,3366.0
Op-3-GetItems-86,1,864048,864048,864048,0.00,0.000%,.00116,0.00,0.00,1298.0
Op-5-ShowElement-39,1,4924,4924,4924,0.00,0.000%,.20309,0.06,0.07,292.0
Op-6-ChangeTextureColor-40,1,250361,250361,250361,0.00,0.000%,.00399,0.00,0.00,292.0
Op-6-ChangeTextureColor-39,1,4637,4637,4637,0.00,0.000%,.21566,0.06,0.08,292.0
Op-4-HideElement-20,1,523192,523192,523192,0.00,0.000%,.00191,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-39,1,4213,4213,4213,0.00,0.000%,.23736,0.07,0.09,292.0
Op-5-ShowElement-20,1,4604,4604,4604,0.00,0.000%,.21720,0.06,0.08,292.0
Op-4-HideElement-99,1,133447,133447,133447,0.00,0.000%,.00749,0.00,0.00,292.0
Op-4-HideElement-9,1,95374,95374,95374,0.00,0.000%,.01049,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-44,1,91413,91413,91413,0.00,0.000%,.01094,0.00,0.00,292.0
Op-5-ShowElement-99,1,6552,6552,6552,0.00,0.000%,.15263,0.04,0.06,292.0
Op-5-ShowElement-9,1,5016,5016,5016,0.00,0.000%,.19936,0.06,0.07,292.0
Op-4-HideElement-28,1,688543,688543,688543,0.00,0.000%,.00145,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-46,1,184127,184127,184127,0.00,0.000%,.00543,0.00,0.00,292.0
Op-5-ShowElement-28,1,4411,4411,4411,0.00,0.000%,.22671,0.06,0.08,292.0
Op-8-GenerateAvatar-46,1,4582,4582,4582,0.00,0.000%,.21825,0.06,0.08,292.0
Workflow-User-46,1,999682,999682,999682,0.00,0.000%,.00100,0.00,0.00,3366.0
Op-6-ChangeTextureColor-28,1,4675,4675,4675,0.00,0.000%,.21390,0.06,0.08,292.0
Op-7-ChangeTextureMaterial-78,1,54781,54781,54781,0.00,0.000%,.01825,0.01,0.01,292.0
Op-2-GetAnimations-65,1,1004212,1004212,1004212,0.00,0.000%,.00100,0.00,0.00,296.0
Op-8-GenerateAvatar-78,1,4176,4176,4176,0.00,0.000%,.23946,0.07,0.09,292.0
Workflow-User-78,1,1007842,1007842,1007842,0.00,0.000%,.00099,0.00,0.00,3366.0
Op-3-GetItems-65,1,4329,4329,4329,0.00,0.000%,.23100,0.29,0.03,1298.0
Op-2-GetAnimations-6,1,1014580,1014580,1014580,0.00,0.000%,.00099,0.00,0.00,296.0
Op-4-HideElement-65,1,5991,5991,5991,0.00,0.000%,.16692,0.05,0.07,292.0
Op-7-ChangeTextureMaterial-36,1,173006,173006,173006,0.00,0.000%,.00578,0.00,0.00,292.0
Op-5-ShowElement-65,1,4030,4030,4030,0.00,0.000%,.24814,0.07,0.09,292.0
Op-8-GenerateAvatar-36,1,4049,4049,4049,0.00,0.000%,.24697,0.07,0.09,292.0
Workflow-User-36,1,1019227,1019227,1019227,0.00,0.000%,.00098,0.00,0.00,3366.0
Op-6-ChangeTextureColor-65,1,4440,4440,4440,0.00,0.000%,.22523,0.06,0.09,292.0
Op-3-GetItems-96,1,523754,523754,523754,0.00,0.000%,.00191,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-65,1,4029,4029,4029,0.00,0.000%,.24820,0.07,0.10,292.0
Op-4-HideElement-96,1,4118,4118,4118,0.00,0.000%,.24284,0.07,0.10,292.0
Op-4-HideElement-79,1,482127,482127,482127,0.00,0.000%,.00207,0.00,0.00,292.0
Op-5-ShowElement-96,1,4396,4396,4396,0.00,0.000%,.22748,0.06,0.08,292.0
Op-5-ShowElement-79,1,4580,4580,4580,0.00,0.000%,.21834,0.06,0.08,292.0
